anno,sigla_provincia,comune,cod_istat,ambito,arrivi_italiani,arrivi_stranieri,presenze_italiane,presenze_straniere
2025,SI,Chianciano Terme,52009,Val di Chiana Senese,109719,107075,239240,199111
2025,SI,Chiusdino,52010,Terre di Siena,5772,15871,16364,86275
2025,SI,Chiusi,52011,Val di Chiana Senese,18231,14670,30083,31569
2025,SI,Colle di Val d'Elsa,52012,Terre di Valdelsa e dell'Etruria Volterrana,27284,33568,53553,94574
2025,SI,Gaiole in Chianti,52013,Chianti,11084,29628,21529,95250
2025,SI,Montalcino,52037,Val d'Orcia,33768,65324,64772,169679
2025,SI,Montepulciano,52015,Val di Chiana Senese,48409,83662,90172,220668
2025,SI,Monteriggioni,52016,Terre di Valdelsa e dell'Etruria Volterrana,30333,42883,54761,130365
2025,SI,Monteroni d'Arbia,52017,Terre di Siena,8090,12302,21739,45592
2025,SI,Monticiano,52018,Terre di Siena,2083,1586,5148,7399
2025,SI,Murlo,52019,Terre di Siena,7233,11569,16237,44509
2025,SI,Piancastagnaio,52020,Amiata,2294,1622,5517,3923
2025,SI,Pienza,52021,Val d'Orcia,26705,58492,55735,144214
2025,SI,Poggibonsi,52022,Terre di Valdelsa e dell'Etruria Volterrana,35898,48375,68340,110241
2025,SI,Radda in Chianti,52023,Chianti,7138,26492,13156,84869
2025,SI,Radicofani,52024,Val d'Orcia,3559,4585,7513,11720
2025,SI,Radicondoli,52025,Terre di Valdelsa e dell'Etruria Volterrana,1703,4877,4559,32941
2025,SI,Rapolano Terme,52026,Terre di Siena,37517,12321,74305,44465
2025,SI,San Casciano dei Bagni,52027,Val di Chiana Senese,16169,6649,32375,23680
2025,SI,San Gimignano,52028,Terre di Valdelsa e dell'Etruria Volterrana,54428,147012,99731,402763
2025,SI,San Quirico d'Orcia,52030,Val d'Orcia,51836,36376,117843,98352
2025,SI,Sarteano,52031,Val di Chiana Senese,7827,11926,24875,51691
2025,SI,Siena,52032,Terre di Siena,176480,304575,366563,683265
2025,SI,Sinalunga,52033,Val di Chiana Senese,10410,7184,21440,25062
2025,SI,Sovicille,52034,Terre di Siena,14436,22419,35510,93401
2025,SI,Torrita di Siena,52035,Val di Chiana Senese,3670,9539,8459,35326
2025,SI,Trequanda,52036,Val di Chiana Senese,7915,17614,19525,49883
