anno,provincia,comune,mese,arrivi,presenze,arrivi_est,presenze_est
2022,Gallura Nord-Est Sardegna,Tempio Pausania,7,2048,5811,1138,3173
2022,Gallura Nord-Est Sardegna,Tempio Pausania,8,1548,6054,690,2075
2022,Gallura Nord-Est Sardegna,Tempio Pausania,9,948,2952,465,1465
2022,Gallura Nord-Est Sardegna,Tempio Pausania,10,413,1071,176,563
2022,Gallura Nord-Est Sardegna,Tempio Pausania,11,105,403,5,17
2022,Gallura Nord-Est Sardegna,Tempio Pausania,12,210,388,15,24
2022,Gallura Nord-Est Sardegna,Trinità D'Agultu E Vignola,0,66,151,7,15
2022,Gallura Nord-Est Sardegna,Trinità D'Agultu E Vignola,4,67,259,52,236
2022,Gallura Nord-Est Sardegna,Trinità D'Agultu E Vignola,5,913,3208,616,2432
2022,Gallura Nord-Est Sardegna,Trinità D'Agultu E Vignola,6,4550,25774,2099,12172
2022,Gallura Nord-Est Sardegna,Trinità D'Agultu E Vignola,7,6330,41944,3130,19072
2022,Gallura Nord-Est Sardegna,Trinità D'Agultu E Vignola,8,5889,41741,2275,15137
2022,Gallura Nord-Est Sardegna,Trinità D'Agultu E Vignola,9,4225,28586,2385,15348
2022,Gallura Nord-Est Sardegna,Trinità D'Agultu E Vignola,10,288,1513,249,1422
2022,Medio Campidano,Arbus,1,75,160,24,58
2022,Medio Campidano,Arbus,2,85,165,23,45
2022,Medio Campidano,Arbus,3,89,145,24,47
2022,Medio Campidano,Arbus,4,694,1270,485,944
2022,Medio Campidano,Arbus,5,1133,2077,869,1636
2022,Medio Campidano,Arbus,6,2506,6256,1393,3427
2022,Medio Campidano,Arbus,7,3625,11739,1676,5362
2022,Medio Campidano,Arbus,8,4676,15338,1838,5864
2022,Medio Campidano,Arbus,9,3450,8570,2097,4907
2022,Medio Campidano,Arbus,10,1467,3289,1125,2546
2022,Medio Campidano,Arbus,11,154,898,85,651
2022,Medio Campidano,Arbus,12,71,348,29,195
2022,Medio Campidano,Barumini,1,67,71,2,2
2022,Medio Campidano,Barumini,2,37,46,9,15
2022,Medio Campidano,Barumini,3,54,109,11,11
2022,Medio Campidano,Barumini,4,189,204,30,34
2022,Medio Campidano,Barumini,5,146,239,74,161
2022,Medio Campidano,Barumini,6,112,122,43,49
2022,Medio Campidano,Barumini,7,148,148,64,64
2022,Medio Campidano,Barumini,8,260,286,76,88
2022,Medio Campidano,Barumini,9,309,348,118,124
2022,Medio Campidano,Barumini,10,282,306,111,113
2022,Medio Campidano,Barumini,12,89,108,5,8
2022,Medio Campidano,Collinas,0,12,94,8,52
2022,Medio Campidano,Collinas,6,2,2,2,2
2022,Medio Campidano,Collinas,7,8,61,5,40
2022,Medio Campidano,Collinas,8,23,112,9,56
2022,Medio Campidano,Gesturi,0,8,19,0,0
2022,Medio Campidano,Gesturi,3,8,10,2,4
2022,Medio Campidano,Gesturi,4,4,4,0,0
2022,Medio Campidano,Gesturi,5,11,16,5,10
2022,Medio Campidano,Gesturi,6,31,53,19,40
2022,Medio Campidano,Gesturi,7,21,41,16,36
2022,Medio Campidano,Gesturi,8,60,140,30,99
2022,Medio Campidano,Gesturi,9,15,111,10,101
2022,Medio Campidano,Gesturi,10,19,22,4,4
2022,Medio Campidano,Gonnosfanadiga,0,22,37,6,13
2022,Medio Campidano,Gonnosfanadiga,3,6,8,3,3
2022,Medio Campidano,Gonnosfanadiga,4,6,7,3,3
2022,Medio Campidano,Gonnosfanadiga,5,24,52,12,26
2022,Medio Campidano,Gonnosfanadiga,6,33,101,17,61
2022,Medio Campidano,Gonnosfanadiga,7,52,123,39,100
2022,Medio Campidano,Gonnosfanadiga,8,61,203,28,85
2022,Medio Campidano,Gonnosfanadiga,9,31,62,20,40
2022,Medio Campidano,Guspini,1,176,231,4,4
2022,Medio Campidano,Guspini,2,169,208,6,6
2022,Medio Campidano,Guspini,3,164,225,13,14
2022,Medio Campidano,Guspini,4,290,467,80,179
2022,Medio Campidano,Guspini,5,597,1030,346,616
2022,Medio Campidano,Guspini,6,593,1113,307,653
2022,Medio Campidano,Guspini,7,607,1371,248,786
2022,Medio Campidano,Guspini,8,923,2456,310,1170
2022,Medio Campidano,Guspini,9,505,1034,193,448
2022,Medio Campidano,Guspini,10,306,537,72,141
2022,Medio Campidano,Guspini,11,172,270,6,7
2022,Medio Campidano,Guspini,12,165,305,9,19
2022,Medio Campidano,Pabillonis,0,48,320,14,115
2022,Medio Campidano,Pabillonis,2,2,4,0,0
2022,Medio Campidano,Pabillonis,5,8,37,3,12
2022,Medio Campidano,San Gavino Monreale,1,16,25,0,0
2022,Medio Campidano,San Gavino Monreale,2,2,2,0,0
2022,Medio Campidano,San Gavino Monreale,3,19,25,1,1
2022,Medio Campidano,San Gavino Monreale,4,1,1,0,0
2022,Medio Campidano,San Gavino Monreale,6,5,10,2,2
2022,Medio Campidano,San Gavino Monreale,7,30,70,1,1
2022,Medio Campidano,San Gavino Monreale,8,30,77,4,12
2022,Medio Campidano,San Gavino Monreale,9,55,168,4,6
2022,Medio Campidano,San Gavino Monreale,10,24,48,1,4
2022,Medio Campidano,San Gavino Monreale,11,34,71,1,2
2022,Medio Campidano,Sanluri,0,574,1068,110,199
2022,Medio Campidano,Sanluri,1,100,143,22,22
2022,Medio Campidano,Sanluri,2,103,158,0,0
2022,Medio Campidano,Sanluri,3,94,185,4,4
2022,Medio Campidano,Sanluri,4,189,435,47,197
2022,Medio Campidano,Sanluri,5,224,373,51,92
2022,Medio Campidano,Sanluri,6,234,463,49,82
2022,Medio Campidano,Sanluri,8,246,596,79,277
2022,Medio Campidano,Sanluri,9,142,478,40,63
2022,Medio Campidano,Sardara,1,1021,3308,5,6
2022,Medio Campidano,Sardara,2,2117,3887,12,16
2022,Medio Campidano,Sardara,3,1579,3338,37,40
2022,Medio Campidano,Sardara,4,2190,4360,90,148
2022,Medio Campidano,Sardara,5,1035,2830,64,99
2022,Medio Campidano,Sardara,6,1411,3862,111,198
2022,Medio Campidano,Sardara,7,1718,4567,83,165
2022,Medio Campidano,Sardara,8,2252,6706,190,542
2022,Medio Campidano,Sardara,9,2438,6345,194,443
2022,Medio Campidano,Sardara,10,2810,6587,115,212
2022,Medio Campidano,Sardara,11,2455,5426,45,58
2022,Medio Campidano,Sardara,12,1862,4038,24,38
2022,Medio Campidano,Serramanna,0,40,140,10,54
2022,Medio Campidano,Serramanna,8,27,128,23,104
2022,Medio Campidano,Serramanna,9,9,47,8,44
2022,Medio Campidano,Serramanna,10,6,39,4,16
2022,Medio Campidano,Tuili,0,2,2,1,1
2022,Medio Campidano,Tuili,4,22,28,0,0
2022,Medio Campidano,Tuili,5,12,14,4,6
2022,Medio Campidano,Tuili,6,11,14,4,4
2022,Medio Campidano,Tuili,7,10,41,6,8
2022,Medio Campidano,Tuili,8,16,85,2,64
2022,Medio Campidano,Tuili,9,18,18,6,6
2022,Medio Campidano,Tuili,10,14,18,6,10
2022,Medio Campidano,Villacidro,1,31,140,0,0
2022,Medio Campidano,Villacidro,2,12,19,0,0
2022,Medio Campidano,Villacidro,3,31,108,4,24
2022,Medio Campidano,Villacidro,4,64,133,10,21
2022,Medio Campidano,Villacidro,5,101,150,17,28
2022,Medio Campidano,Villacidro,6,69,159,16,42
2022,Medio Campidano,Villacidro,7,80,238,23,77
2022,Medio Campidano,Villacidro,8,124,498,43,163
2022,Medio Campidano,Villacidro,9,79,198,20,48
2022,Medio Campidano,Villacidro,10,66,130,14,33
2022,Medio Campidano,Villacidro,11,37,70,2,2
2022,Medio Campidano,Villacidro,12,76,204,6,24
2022,Medio Campidano,Villanovafranca,0,16,128,6,14
2022,Medio Campidano,Villanovafranca,4,4,22,2,14
2022,Medio Campidano,Villanovafranca,5,9,74,3,24
2022,Medio Campidano,Villanovafranca,6,12,58,6,42
2022,Medio Campidano,Villanovafranca,7,8,26,2,6
2022,Medio Campidano,Villanovafranca,8,61,235,44,192
2022,Medio Campidano,Villanovafranca,9,12,33,6,21
2022,Medio Campidano,Villanovafranca,11,13,32,9,21
2022,Nuoro,Aritzo,1,20,40,0,0
2022,Nuoro,Aritzo,2,9,9,0,0
2022,Nuoro,Aritzo,3,13,13,2,2
2022,Nuoro,Aritzo,4,51,71,7,7
2022,Nuoro,Aritzo,5,256,413,214,363
2022,Nuoro,Aritzo,6,179,398,134,284
2022,Nuoro,Aritzo,7,167,448,85,212
2022,Nuoro,Aritzo,8,372,1302,78,253
2022,Nuoro,Aritzo,9,385,639,300,499
2022,Nuoro,Aritzo,10,312,433,63,93
2022,Nuoro,Aritzo,11,28,58,0,0
2022,Nuoro,Aritzo,12,78,133,0,0
2022,Nuoro,Atzara,1,13,17,0,0
2022,Nuoro,Atzara,2,7,7,0,0
2022,Nuoro,Atzara,3,15,27,4,4
2022,Nuoro,Atzara,4,33,39,4,8
2022,Nuoro,Atzara,5,21,32,7,7
2022,Nuoro,Atzara,7,15,40,0,0
2022,Nuoro,Atzara,8,60,93,24,50
2022,Nuoro,Atzara,9,54,68,11,11
2022,Nuoro,Atzara,10,53,56,4,4
2022,Nuoro,Atzara,11,54,54,0,0
2022,Nuoro,Atzara,12,19,21,0,0
2022,Nuoro,Belvì,1,4,48,0,0
2022,Nuoro,Belvì,2,2,58,0,0
2022,Nuoro,Belvì,3,1,61,0,0
2022,Nuoro,Belvì,4,14,16,7,9
2022,Nuoro,Belvì,5,7,11,4,8
2022,Nuoro,Belvì,7,3,15,0,0
2022,Nuoro,Belvì,8,42,94,8,24
2022,Nuoro,Belvì,9,5,21,3,17
2022,Nuoro,Belvì,10,18,38,9,24
2022,Nuoro,Belvì,12,5,11,0,0
2022,Nuoro,Bitti,1,7,10,0,0
2022,Nuoro,Bitti,2,2,2,2,2
2022,Nuoro,Bitti,3,7,7,0,0
2022,Nuoro,Bitti,4,79,109,28,42
2022,Nuoro,Bitti,5,206,340,150,283
2022,Nuoro,Bitti,6,196,364,149,293
2022,Nuoro,Bitti,7,187,443,154,398
2022,Nuoro,Bitti,8,270,678,192,532
2022,Nuoro,Bitti,9,292,488,187,367
2022,Nuoro,Bitti,10,170,297,106,204
2022,Nuoro,Bitti,11,11,14,0,0
2022,Nuoro,Bitti,12,22,41,1,1
2022,Nuoro,Bolotana,1,4,8,0,0
2022,Nuoro,Bolotana,2,8,19,1,3
2022,Nuoro,Bolotana,3,22,75,0,0
2022,Nuoro,Bolotana,4,23,34,8,8
2022,Nuoro,Bolotana,5,40,79,4,4
2022,Nuoro,Bolotana,6,21,46,5,5
2022,Nuoro,Bolotana,7,24,28,1,1
2022,Nuoro,Bolotana,8,68,141,16,41
2022,Nuoro,Bolotana,9,53,83,21,32
2022,Nuoro,Bolotana,10,37,81,6,6
2022,Nuoro,Bolotana,12,4,19,0,0
2022,Nuoro,Desulo,1,13,17,0,0
2022,Nuoro,Desulo,2,4,9,4,9
2022,Nuoro,Desulo,3,5,6,0,0
2022,Nuoro,Desulo,4,26,40,12,22
2022,Nuoro,Desulo,5,26,31,13,16
2022,Nuoro,Desulo,6,35,38,8,10
2022,Nuoro,Desulo,7,29,39,20,30
2022,Nuoro,Desulo,8,52,127,18,50
2022,Nuoro,Desulo,9,41,76,25,45
2022,Nuoro,Desulo,10,54,69,12,19
2022,Nuoro,Desulo,11,20,20,0,0
2022,Nuoro,Desulo,12,29,33,0,0
2022,Nuoro,Dorgali,1,81,200,21,94
2022,Nuoro,Dorgali,2,139,219,36,94
2022,Nuoro,Dorgali,3,287,556,116,319
2022,Nuoro,Dorgali,4,4452,11819,3076,9371
2022,Nuoro,Dorgali,5,10095,28399,6807,21872
2022,Nuoro,Dorgali,6,20044,73319,11290,41705
2022,Nuoro,Dorgali,7,25158,117874,13990,56695
2022,Nuoro,Dorgali,8,26088,123482,12328,53278
2022,Nuoro,Dorgali,9,19382,74904,11465,44696
2022,Nuoro,Dorgali,10,6703,27603,4752,22491
2022,Nuoro,Dorgali,11,296,6323,152,5242
2022,Nuoro,Dorgali,12,270,5808,74,4704
2022,Nuoro,Fonni,1,193,225,0,0
2022,Nuoro,Fonni,2,29,29,4,4
2022,Nuoro,Fonni,3,28,28,2,2
2022,Nuoro,Fonni,4,183,188,12,15
2022,Nuoro,Fonni,5,257,292,171,205
2022,Nuoro,Fonni,6,254,280,99,111
2022,Nuoro,Fonni,7,254,297,19,25
2022,Nuoro,Fonni,8,320,400,36,64
2022,Nuoro,Fonni,9,311,348,192,226
2022,Nuoro,Fonni,10,241,258,150,150
2022,Nuoro,Fonni,11,18,18,1,1
2022,Nuoro,Fonni,12,373,391,1,1
2022,Nuoro,Galtellì,1,109,181,33,54
2022,Nuoro,Galtellì,2,150,295,64,164
2022,Nuoro,Galtellì,3,158,353,72,157
2022,Nuoro,Galtellì,4,220,443,129,258
2022,Nuoro,Galtellì,5,241,426,162,287
2022,Nuoro,Galtellì,6,360,1068,203,664
2022,Nuoro,Galtellì,7,635,2308,393,1447
2022,Nuoro,Galtellì,8,713,2728,394,1622
2022,Nuoro,Galtellì,9,453,1272,283,782
2022,Nuoro,Galtellì,10,305,606,224,482
2022,Nuoro,Galtellì,11,119,268,70,186
2022,Nuoro,Galtellì,12,122,268,27,64
2022,Nuoro,Gavoi,1,74,100,0,0
2022,Nuoro,Gavoi,2,23,32,2,11
2022,Nuoro,Gavoi,3,23,64,5,9
2022,Nuoro,Gavoi,4,56,70,5,11
2022,Nuoro,Gavoi,5,67,76,23,25
2022,Nuoro,Gavoi,6,56,134,6,34
2022,Nuoro,Gavoi,7,45,79,3,13
2022,Nuoro,Gavoi,8,83,193,28,96
2022,Nuoro,Gavoi,9,79,100,13,20
2022,Nuoro,Gavoi,10,84,87,3,3
2022,Nuoro,Gavoi,11,54,64,0,0
2022,Nuoro,Gavoi,12,81,124,1,3
2022,Nuoro,Irgoli,1,1,1,0,0
2022,Nuoro,Irgoli,2,1,3,0,0
2022,Nuoro,Irgoli,4,17,83,12,76
2022,Nuoro,Irgoli,5,13,35,4,24
2022,Nuoro,Irgoli,6,83,380,28,141
2022,Nuoro,Irgoli,7,232,1093,89,376
2022,Nuoro,Irgoli,8,230,1083,126,509
2022,Nuoro,Irgoli,9,76,354,37,137
2022,Nuoro,Irgoli,10,13,46,4,37
2022,Nuoro,Irgoli,11,8,8,0,0
2022,Nuoro,Irgoli,12,10,13,2,4
2022,Nuoro,Loculi,8,6,14,6,14
2022,Nuoro,Loculi,9,1,1,1,1
2022,Nuoro,Lula,0,15,19,3,5
2022,Nuoro,Lula,1,3,6,0,0
2022,Nuoro,Lula,4,2,2,0,0
2022,Nuoro,Macomer,1,101,811,2,2
2022,Nuoro,Macomer,2,115,822,2,5
2022,Nuoro,Macomer,3,147,933,2,3
2022,Nuoro,Macomer,4,136,914,11,12
2022,Nuoro,Macomer,5,139,886,30,115
2022,Nuoro,Macomer,6,133,967,6,10
2022,Nuoro,Macomer,7,180,1040,25,31
2022,Nuoro,Macomer,8,141,994,29,47
2022,Nuoro,Macomer,9,133,783,18,26
2022,Nuoro,Macomer,10,145,1011,19,77
2022,Nuoro,Macomer,11,113,718,7,22
2022,Nuoro,Macomer,12,116,828,5,5
2022,Nuoro,Mamoiada,1,15,22,2,4
2022,Nuoro,Mamoiada,2,29,33,0,0
2022,Nuoro,Mamoiada,3,24,35,4,4
2022,Nuoro,Mamoiada,4,36,39,4,5
2022,Nuoro,Mamoiada,5,41,45,3,5
2022,Nuoro,Mamoiada,6,45,61,11,11
2022,Nuoro,Mamoiada,7,53,81,10,12
2022,Nuoro,Mamoiada,8,126,204,44,90
2022,Nuoro,Mamoiada,9,48,80,31,54
2022,Nuoro,Mamoiada,10,72,78,7,7
2022,Nuoro,Mamoiada,11,61,81,5,8
2022,Nuoro,Mamoiada,12,79,102,3,5
2022,Nuoro,Meana Sardo,0,36,52,1,1
2022,Nuoro,Meana Sardo,5,3,3,0,0
2022,Nuoro,Meana Sardo,7,10,14,0,0
2022,Nuoro,Meana Sardo,8,16,24,0,0
2022,Nuoro,Meana Sardo,9,19,33,2,2
2022,Nuoro,Meana Sardo,10,35,36,2,2
2022,Nuoro,Nuoro,1,878,1885,35,105
2022,Nuoro,Nuoro,2,1013,2107,56,116
2022,Nuoro,Nuoro,3,1267,2596,113,175
2022,Nuoro,Nuoro,4,1224,2743,257,498
2022,Nuoro,Nuoro,5,1945,3702,609,1395
2022,Nuoro,Nuoro,6,1923,3704,528,1034
2022,Nuoro,Nuoro,7,1929,3969,561,1217
2022,Nuoro,Nuoro,8,2814,7284,1119,3381
2022,Nuoro,Nuoro,9,2626,4652,679,1302
2022,Nuoro,Nuoro,10,2343,4505,471,804
2022,Nuoro,Nuoro,11,1845,3396,120,189
2022,Nuoro,Nuoro,12,1543,3099,79,182
2022,Nuoro,Oliena,1,10,1152,0,72
2022,Nuoro,Oliena,2,59,1104,6,66
2022,Nuoro,Oliena,3,186,1424,57,147
2022,Nuoro,Oliena,4,662,2499,246,685
2022,Nuoro,Oliena,5,1271,4288,820,2364
2022,Nuoro,Oliena,6,1668,4906,938,2462
2022,Nuoro,Oliena,7,2030,5959,1184,3444
2022,Nuoro,Oliena,8,2365,7167,1171,3572
2022,Nuoro,Oliena,9,1892,5277,1138,2919
2022,Nuoro,Oliena,10,1729,4096,654,1460
2022,Nuoro,Oliena,11,311,1844,56,185
2022,Nuoro,Ollolai,1,1,3,0,0
2022,Nuoro,Ollolai,5,6,6,0,0
2022,Nuoro,Ollolai,7,38,110,0,0
2022,Nuoro,Ollolai,8,13,33,6,20
2022,Nuoro,Ollolai,9,1,1,0,0
2022,Nuoro,Ollolai,10,6,6,0,0
2022,Nuoro,Ollolai,11,18,24,0,0
2022,Nuoro,Onifai,0,126,187,105,155
2022,Nuoro,Onifai,6,70,153,59,131
2022,Nuoro,Onifai,7,131,378,96,254
2022,Nuoro,Onifai,8,92,425,45,122
2022,Nuoro,Onifai,9,87,225,45,105
2022,Nuoro,Onifai,10,22,30,9,9
2022,Nuoro,Orani,1,10,22,0,0
2022,Nuoro,Orani,2,30,78,4,4
2022,Nuoro,Orani,3,15,34,8,18
2022,Nuoro,Orani,4,22,82,17,77
2022,Nuoro,Orani,5,35,78,16,59
2022,Nuoro,Orani,6,30,55,22,30
2022,Nuoro,Orani,7,66,241,32,71
2022,Nuoro,Orani,8,121,387,26,70
2022,Nuoro,Orani,9,36,211,11,19
2022,Nuoro,Orani,10,18,281,2,6
2022,Nuoro,Orani,11,55,216,1,2
2022,Nuoro,Orani,12,19,174,1,1
2022,Nuoro,Orgosolo,1,93,118,8,11
2022,Nuoro,Orgosolo,2,81,97,21,21
2022,Nuoro,Orgosolo,3,90,131,44,68
2022,Nuoro,Orgosolo,4,213,323,115,199
2022,Nuoro,Orgosolo,5,242,378,160,248
2022,Nuoro,Orgosolo,6,320,501,167,271
2022,Nuoro,Orgosolo,7,378,611,192,324
2022,Nuoro,Orgosolo,8,858,1350,368,655
2022,Nuoro,Orgosolo,9,467,655,257,361
2022,Nuoro,Orgosolo,10,289,401,95,151
2022,Nuoro,Orgosolo,11,148,151,25,26
2022,Nuoro,Orgosolo,12,69,80,0,0
2022,Nuoro,Orosei,1,170,551,44,199
2022,Nuoro,Orosei,2,150,281,45,155
2022,Nuoro,Orosei,3,353,661,168,386
2022,Nuoro,Orosei,4,3795,10676,2282,8144
2022,Nuoro,Orosei,5,10016,31784,6814,24665
2022,Nuoro,Orosei,6,25754,138383,9379,48939
2022,Nuoro,Orosei,7,35458,232713,11621,67941
2022,Nuoro,Orosei,8,33173,251900,8946,57413
2022,Nuoro,Orosei,9,24786,139326,12783,61169
2022,Nuoro,Orosei,10,7809,42811,6845,39037
2022,Nuoro,Orosei,11,235,7072,101,5722
2022,Nuoro,Orosei,12,201,6958,18,5504
2022,Nuoro,Posada,1,65,91,3,3
2022,Nuoro,Posada,2,70,108,10,26
2022,Nuoro,Posada,3,92,179,10,15
2022,Nuoro,Posada,4,164,436,48,172
2022,Nuoro,Posada,5,672,1125,478,799
2022,Nuoro,Posada,6,1645,4059,964,2165
2022,Nuoro,Posada,7,2388,7876,978,2778
2022,Nuoro,Posada,8,2720,9298,960,2973
2022,Nuoro,Posada,9,2148,4658,1551,2691
2022,Nuoro,Posada,10,381,836,250,617
2022,Nuoro,Posada,11,134,249,30,60
2022,Nuoro,Posada,12,118,213,10,12
2022,Nuoro,Siniscola,1,0,4,0,0
2022,Nuoro,Siniscola,2,22,109,6,22
2022,Nuoro,Siniscola,3,27,172,0,0
2022,Nuoro,Siniscola,4,100,422,79,385
2022,Nuoro,Siniscola,5,631,1799,481,1376
2022,Nuoro,Siniscola,6,4068,21006,1909,9539
2022,Nuoro,Siniscola,7,7867,47562,3288,19331
2022,Nuoro,Siniscola,8,8421,60136,2463,16624
2022,Nuoro,Siniscola,9,3867,23002,2447,11999
2022,Nuoro,Siniscola,10,676,11199,605,5126
2022,Nuoro,Siniscola,11,46,106,19,47
2022,Nuoro,Siniscola,12,20,48,3,7
2022,Nuoro,Sorgono,1,13,13,0,0
2022,Nuoro,Sorgono,2,2,3,0,0
2022,Nuoro,Sorgono,3,13,21,0,0
2022,Nuoro,Sorgono,4,34,40,10,12
2022,Nuoro,Sorgono,5,65,95,38,55
2022,Nuoro,Sorgono,6,66,130,19,58
2022,Nuoro,Sorgono,7,64,146,30,63
2022,Nuoro,Sorgono,8,94,211,58,151
2022,Nuoro,Sorgono,9,85,119,51,81
2022,Nuoro,Sorgono,10,94,103,16,18
2022,Nuoro,Sorgono,11,19,19,4,4
2022,Nuoro,Sorgono,12,26,27,5,5
2022,Nuoro,Tonara,1,14,20,0,0
2022,Nuoro,Tonara,2,5,5,0,0
2022,Nuoro,Tonara,3,2,4,0,0
2022,Nuoro,Tonara,4,77,104,18,26
2022,Nuoro,Tonara,5,70,96,51,69
2022,Nuoro,Tonara,6,90,117,21,27
2022,Nuoro,Tonara,7,58,59,5,5
2022,Nuoro,Tonara,8,67,162,30,69
2022,Nuoro,Tonara,9,107,135,24,26
2022,Nuoro,Tonara,10,209,259,24,28
2022,Nuoro,Tonara,11,86,140,22,60
2022,Nuoro,Tonara,12,56,64,1,1
2022,Nuoro,Torpè,4,14,22,4,10
2022,Nuoro,Torpè,5,2,4,2,4
2022,Nuoro,Torpè,6,48,186,18,74
2022,Nuoro,Torpè,7,146,669,41,127
2022,Nuoro,Torpè,8,246,1047,86,321
2022,Nuoro,Torpè,9,41,176,19,72
2022,Nuoro,Torpè,10,3,3,0,0
2022,Ogliastra,Bari Sardo,1,98,681,29,310
2022,Ogliastra,Bari Sardo,2,123,476,37,145
2022,Ogliastra,Bari Sardo,3,112,646,65,388
2022,Ogliastra,Bari Sardo,4,894,2538,655,1922
2022,Ogliastra,Bari Sardo,5,2858,11840,2473,10890
2022,Ogliastra,Bari Sardo,6,6067,29951,3880,21731
2022,Ogliastra,Bari Sardo,7,8263,47957,4141,28028
2022,Ogliastra,Bari Sardo,8,8598,55548,3313,22889
2022,Ogliastra,Bari Sardo,9,6688,35136,5140,27694
2022,Ogliastra,Bari Sardo,10,2304,11410,1914,10596
2022,Ogliastra,Bari Sardo,11,141,787,109,747
2022,Ogliastra,Bari Sardo,12,118,248,46,148
2022,Ogliastra,Baunei,1,29,69,8,22
2022,Ogliastra,Baunei,2,39,131,22,104
2022,Ogliastra,Baunei,3,62,279,52,255
2022,Ogliastra,Baunei,4,777,2244,539,1802
2022,Ogliastra,Baunei,5,2204,6076,1678,5163
2022,Ogliastra,Baunei,6,2813,9853,1848,6952
2022,Ogliastra,Baunei,7,3214,13687,1893,8260
2022,Ogliastra,Baunei,8,3988,17252,1808,8019
2022,Ogliastra,Baunei,9,3239,10957,2387,8282
2022,Ogliastra,Baunei,10,1565,4939,1196,4192
2022,Ogliastra,Baunei,11,74,222,39,162
2022,Ogliastra,Baunei,12,58,184,20,122
2022,Ogliastra,Cardedu,0,33,59,2,3
2022,Ogliastra,Cardedu,3,12,69,9,63
2022,Ogliastra,Cardedu,4,1333,3092,414,1426
2022,Ogliastra,Cardedu,5,2934,10636,1674,7606
2022,Ogliastra,Cardedu,6,5725,27078,2275,13863
2022,Ogliastra,Cardedu,7,6365,37722,2627,16800
2022,Ogliastra,Cardedu,8,5994,39480,1824,13340
2022,Ogliastra,Cardedu,9,4347,24025,2124,13161
2022,Ogliastra,Cardedu,10,2509,11135,1800,9948
2022,Ogliastra,Cardedu,11,1,21,0,20
2022,Ogliastra,Elini,0,43,194,16,88
2022,Ogliastra,Elini,8,14,92,2,6
2022,Ogliastra,Gairo,0,611,775,413,531
2022,Ogliastra,Gairo,5,709,934,631,822
2022,Ogliastra,Gairo,6,1317,2010,942,1382
2022,Ogliastra,Gairo,7,1566,3409,832,1470
2022,Ogliastra,Gairo,8,1956,4446,777,1711
2022,Ogliastra,Gairo,9,1308,1612,1020,1173
2022,Ogliastra,Gairo,10,663,687,544,567
2022,Ogliastra,Girasole,2,62,92,2,14
2022,Ogliastra,Girasole,3,88,103,5,5
2022,Ogliastra,Girasole,4,68,131,20,59
2022,Ogliastra,Girasole,5,103,220,67,178
2022,Ogliastra,Girasole,6,98,330,37,203
2022,Ogliastra,Girasole,7,189,682,65,343
2022,Ogliastra,Girasole,8,177,820,59,165
2022,Ogliastra,Girasole,9,162,438,56,145
2022,Ogliastra,Girasole,10,128,211,50,118
2022,Ogliastra,Girasole,11,50,66,9,25
2022,Ogliastra,Ilbono,0,101,193,33,52
2022,Ogliastra,Ilbono,6,32,72,15,42
2022,Ogliastra,Ilbono,7,58,167,20,59
2022,Ogliastra,Ilbono,8,149,607,63,212
2022,Ogliastra,Ilbono,9,51,208,27,104
2022,Ogliastra,Jerzu,1,34,48,1,1
2022,Ogliastra,Jerzu,2,46,54,0,0
2022,Ogliastra,Jerzu,3,50,242,19,160
2022,Ogliastra,Jerzu,4,109,228,39,105
2022,Ogliastra,Jerzu,5,47,78,10,30
2022,Ogliastra,Jerzu,6,90,288,23,133
2022,Ogliastra,Jerzu,7,92,437,39,338
2022,Ogliastra,Jerzu,8,185,670,57,302
2022,Ogliastra,Jerzu,9,81,304,24,175
2022,Ogliastra,Jerzu,10,71,219,25,147
2022,Ogliastra,Jerzu,11,50,86,3,14
2022,Ogliastra,Lanusei,1,31,50,2,4
2022,Ogliastra,Lanusei,2,37,87,3,48
2022,Ogliastra,Lanusei,3,31,140,0,93
2022,Ogliastra,Lanusei,4,52,157,1,91
2022,Ogliastra,Lanusei,5,70,207,14,66
2022,Ogliastra,Lanusei,6,98,250,3,18
2022,Ogliastra,Lanusei,7,399,1262,106,263
2022,Ogliastra,Lanusei,8,928,2518,215,494
2022,Ogliastra,Lanusei,9,351,1401,34,58
2022,Ogliastra,Lanusei,10,38,50,7,14
2022,Ogliastra,Lanusei,11,22,31,4,8
2022,Ogliastra,Lanusei,12,28,33,0,0
2022,Ogliastra,Loceri,0,14,28,4,14
2022,Ogliastra,Loceri,3,10,104,6,100
2022,Ogliastra,Loceri,4,27,130,7,95
2022,Ogliastra,Loceri,5,39,91,31,77
2022,Ogliastra,Loceri,6,179,376,70,158
2022,Ogliastra,Loceri,7,317,949,122,451
2022,Ogliastra,Loceri,8,446,1252,121,334
2022,Ogliastra,Loceri,9,155,556,61,177
2022,Ogliastra,Loceri,10,49,107,17,71
2022,Ogliastra,Loceri,12,9,117,4,112
2022,Ogliastra,Lotzorai,2,14,27,12,25
2022,Ogliastra,Lotzorai,3,37,69,25,43
2022,Ogliastra,Lotzorai,4,744,1863,608,1625
2022,Ogliastra,Lotzorai,5,1101,3113,969,2849
2022,Ogliastra,Lotzorai,6,2868,12445,1934,8009
2022,Ogliastra,Lotzorai,7,3828,24999,1777,10368
2022,Ogliastra,Lotzorai,8,4602,30101,1521,7117
2022,Ogliastra,Lotzorai,9,3569,13481,2764,9556
