anno,provincia,mese,provenienza_turisti,arrivi_totale,presenze_totale,arrivi_alberghiero,presenze_alberghiero,arrivi_extra_alberghiero,presenze_extra_alberghiero
2022,Varese,Luglio,Venezuela,53,57,52,56,1,1
2022,Varese,Maggio,ABRUZZO,366,800,314,684,52,116
2022,Varese,Maggio,Altri Paesi Africa Mediterranea,412,1068,384,732,28,336
2022,Varese,Maggio,Altri Paesi Asia Occidentale,624,940,602,858,22,82
2022,Varese,Maggio,Altri Paesi del Centro - Sud America,678,1058,630,828,48,230
2022,Varese,Maggio,Altri Paesi dell'Africa,397,586,386,533,11,53
2022,Varese,Maggio,Altri Paesi dell'Asia,1285,2323,1237,2012,48,311
2022,Varese,Maggio,Altri Paesi Europei,911,1947,853,1748,58,199
2022,Varese,Maggio,Argentina,281,448,233,350,48,98
2022,Varese,Maggio,Austria,794,1513,610,1020,184,493
2022,Varese,Maggio,Australia,598,1225,560,982,38,243
2022,Varese,Maggio,BASILICATA,248,775,226,661,22,114
2022,Varese,Maggio,Belgio,1262,2226,1129,1850,133,376
2022,Varese,Maggio,BOLZANO - BOZEN,263,411,221,324,42,87
2022,Varese,Maggio,Brasile,1354,1882,1316,1741,38,141
2022,Varese,Maggio,Bulgaria,312,828,291,741,21,87
2022,Varese,Maggio,CALABRIA,1113,2268,985,1882,128,386
2022,Varese,Maggio,CAMPANIA,2067,5345,1863,4176,204,1169
2022,Varese,Maggio,Canada,664,873,627,737,37,136
2022,Varese,Maggio,Cina,259,351,244,322,15,29
2022,Varese,Maggio,Cipro,71,105,68,101,3,4
2022,Varese,Maggio,Corea del Sud,410,470,401,451,9,19
2022,Varese,Maggio,Croazia,233,515,223,440,10,75
2022,Varese,Maggio,Danimarca,439,703,412,528,27,175
2022,Varese,Maggio,Egitto,176,225,170,216,6,9
2022,Varese,Maggio,EMILIA-ROMAGNA,2539,3964,2269,3377,270,587
2022,Varese,Maggio,Estonia,184,255,173,241,11,14
2022,Varese,Maggio,Finlandia,425,711,386,580,39,131
2022,Varese,Maggio,Francia,4209,8088,3552,6054,657,2034
2022,Varese,Maggio,FRIULI-VENEZIA GIULIA,587,1121,506,965,81,156
2022,Varese,Maggio,Germania,8896,22202,5599,10591,3297,11611
2022,Varese,Maggio,Giappone,213,376,195,270,18,106
2022,Varese,Maggio,Grecia,428,804,404,754,24,50
2022,Varese,Maggio,India,838,1332,829,1295,9,37
2022,Varese,Maggio,Irlanda,316,560,286,509,30,51
2022,Varese,Maggio,Islanda,455,508,446,495,9,13
2022,Varese,Maggio,Israele,2243,2789,2123,2567,120,222
2022,Varese,Maggio,LAZIO,2614,5633,2333,4727,281,906
2022,Varese,Maggio,Lettonia,109,171,89,134,20,37
2022,Varese,Maggio,LIGURIA,1793,3215,1587,2442,206,773
2022,Varese,Maggio,Lituania,583,780,557,725,26,55
2022,Varese,Maggio,LOMBARDIA,16088,30618,14171,20188,1917,10430
2022,Varese,Maggio,Lussemburgo,197,360,170,290,27,70
2022,Varese,Maggio,Malta,131,195,128,181,3,14
2022,Varese,Maggio,MARCHE,927,1658,847,1355,80,303
2022,Varese,Maggio,Messico,244,519,239,493,5,26
2022,Varese,Maggio,MOLISE,86,261,71,174,15,87
2022,Varese,Maggio,Non specificato,46,46,46,46,0,0
2022,Varese,Maggio,Norvegia,351,533,342,523,9,10
2022,Varese,Maggio,Nuova Zelanda,81,85,80,84,1,1
2022,Varese,Maggio,Oceania - altri territori,46,56,46,56,0,0
2022,Varese,Maggio,Paesi Bassi,2135,4432,1645,2640,490,1792
2022,Varese,Maggio,PIEMONTE,3780,5717,3293,4671,487,1046
2022,Varese,Maggio,Polonia,880,1717,815,1486,65,231
2022,Varese,Maggio,Portogallo,801,1342,739,1060,62,282
2022,Varese,Maggio,PUGLIA,1838,4277,1634,3650,204,627
2022,Varese,Maggio,Regno Unito,3872,5824,3611,5033,261,791
2022,Varese,Maggio,Repubblica Ceca,306,421,280,369,26,52
2022,Varese,Maggio,Romania,676,1711,624,1475,52,236
2022,Varese,Maggio,Russia,361,542,339,423,22,119
2022,Varese,Maggio,SARDEGNA,789,1556,719,1335,70,221
2022,Varese,Maggio,SICILIA,2145,4874,1885,3910,260,964
2022,Varese,Maggio,Slovacchia,57,99,51,81,6,18
2022,Varese,Maggio,Slovenia,181,395,156,335,25,60
2022,Varese,Maggio,Spagna,1776,3183,1639,2873,137,310
2022,Varese,Maggio,Stati Uniti d'America,8230,10192,8019,9542,211,650
2022,Varese,Maggio,Sud Africa,111,165,110,164,1,1
2022,Varese,Maggio,Svezia,563,799,539,747,24,52
2022,Varese,Maggio,Svizzera e Liechtenstein,4658,8843,3700,5743,958,3100
2022,Varese,Maggio,TOSCANA,1877,3193,1652,2612,225,581
2022,Varese,Maggio,TRENTO,452,911,387,716,65,195
2022,Varese,Maggio,Turchia,456,684,442,660,14,24
2022,Varese,Maggio,Ucraina,663,1759,571,1153,92,606
2022,Varese,Maggio,UMBRIA,412,760,381,682,31,78
2022,Varese,Maggio,Ungheria,349,620,316,555,33,65
2022,Varese,Maggio,VALLE D'AOSTA,185,264,155,217,30,47
2022,Varese,Maggio,VENETO,2624,4555,2357,3942,267,613
2022,Varese,Maggio,Venezuela,45,81,43,46,2,35
2022,Varese,Marzo,ABRUZZO,287,490,256,431,31,59
2022,Varese,Marzo,Altri Paesi Africa Mediterranea,342,592,319,469,23,123
2022,Varese,Marzo,Altri Paesi Asia Occidentale,487,728,481,706,6,22
2022,Varese,Marzo,Altri Paesi del Centro - Sud America,399,549,385,517,14,32
2022,Varese,Marzo,Altri Paesi dell'Africa,359,457,350,437,9,20
2022,Varese,Marzo,Altri Paesi dell'Asia,806,1207,783,1100,23,107
2022,Varese,Marzo,Altri Paesi Europei,499,1209,475,1085,24,124
2022,Varese,Marzo,Argentina,157,334,133,257,24,77
2022,Varese,Marzo,Austria,340,594,312,549,28,45
2022,Varese,Marzo,Australia,201,280,189,239,12,41
2022,Varese,Marzo,BASILICATA,178,628,166,552,12,76
2022,Varese,Marzo,Belgio,614,1034,573,936,41,98
2022,Varese,Marzo,BOLZANO - BOZEN,194,317,189,306,5,11
2022,Varese,Marzo,Brasile,480,680,471,652,9,28
2022,Varese,Marzo,Bulgaria,116,280,106,258,10,22
2022,Varese,Marzo,CALABRIA,807,1808,705,1390,102,418
2022,Varese,Marzo,CAMPANIA,1566,4820,1353,3466,213,1354
2022,Varese,Marzo,Canada,273,408,267,380,6,28
2022,Varese,Marzo,Cina,183,293,176,266,7,27
2022,Varese,Marzo,Cipro,115,129,115,129,0,0
2022,Varese,Marzo,Corea del Sud,186,197,181,192,5,5
2022,Varese,Marzo,Croazia,105,356,95,168,10,188
2022,Varese,Marzo,Danimarca,364,621,347,466,17,155
2022,Varese,Marzo,Egitto,142,182,141,181,1,1
2022,Varese,Marzo,EMILIA-ROMAGNA,1928,3096,1762,2689,166,407
2022,Varese,Marzo,Estonia,240,319,234,313,6,6
2022,Varese,Marzo,Finlandia,245,502,235,486,10,16
2022,Varese,Marzo,Francia,1596,2861,1516,2588,80,273
2022,Varese,Marzo,FRIULI-VENEZIA GIULIA,474,928,428,805,46,123
2022,Varese,Marzo,Germania,2987,7380,2559,5819,428,1561
2022,Varese,Marzo,Giappone,134,376,129,356,5,20
2022,Varese,Marzo,Grecia,335,457,319,433,16,24
2022,Varese,Marzo,India,319,521,312,504,7,17
2022,Varese,Marzo,Irlanda,203,436,202,432,1,4
2022,Varese,Marzo,Islanda,80,104,76,99,4,5
2022,Varese,Marzo,Israele,1445,1646,1429,1626,16,20
2022,Varese,Marzo,LAZIO,1622,3667,1448,2962,174,705
2022,Varese,Marzo,Lettonia,185,254,176,203,9,51
2022,Varese,Marzo,LIGURIA,1240,2158,1133,1847,107,311
2022,Varese,Marzo,Lituania,523,602,496,522,27,80
2022,Varese,Marzo,LOMBARDIA,14299,22831,13006,18520,1293,4311
2022,Varese,Marzo,Lussemburgo,67,86,64,79,3,7
2022,Varese,Marzo,Malta,51,145,50,144,1,1
2022,Varese,Marzo,MARCHE,489,910,439,708,50,202
2022,Varese,Marzo,Messico,88,133,84,121,4,12
2022,Varese,Marzo,MOLISE,66,156,57,143,9,13
2022,Varese,Marzo,Norvegia,179,348,170,314,9,34
2022,Varese,Marzo,Nuova Zelanda,28,37,27,34,1,3
2022,Varese,Marzo,Oceania - altri territori,17,20,17,20,0,0
2022,Varese,Marzo,Paesi Bassi,787,1635,735,1547,52,88
2022,Varese,Marzo,PIEMONTE,3192,5070,2835,4257,357,813
2022,Varese,Marzo,Polonia,410,728,380,559,30,169
2022,Varese,Marzo,Portogallo,383,876,364,742,19,134
2022,Varese,Marzo,PUGLIA,1357,3046,1188,2395,169,651
2022,Varese,Marzo,Regno Unito,1802,2863,1758,2761,44,102
2022,Varese,Marzo,Repubblica Ceca,232,1251,225,1173,7,78
2022,Varese,Marzo,Romania,497,1106,455,764,42,342
2022,Varese,Marzo,Russia,228,358,218,271,10,87
2022,Varese,Marzo,SARDEGNA,647,1384,590,994,57,390
2022,Varese,Marzo,SICILIA,1784,3866,1562,2775,222,1091
2022,Varese,Marzo,Slovacchia,25,46,25,46,0,0
2022,Varese,Marzo,Slovenia,114,316,111,277,3,39
2022,Varese,Marzo,Spagna,1290,2391,1226,2237,64,154
2022,Varese,Marzo,Stati Uniti d'America,3550,4500,3451,4163,99,337
2022,Varese,Marzo,Sud Africa,82,102,79,89,3,13
2022,Varese,Marzo,Svezia,751,997,745,976,6,21
2022,Varese,Marzo,Svizzera e Liechtenstein,1962,3259,1813,2892,149,367
2022,Varese,Marzo,TOSCANA,1357,2252,1255,1931,102,321
2022,Varese,Marzo,TRENTO,296,569,271,504,25,65
2022,Varese,Marzo,Turchia,196,331,191,301,5,30
2022,Varese,Marzo,Ucraina,521,1411,443,970,78,441
2022,Varese,Marzo,UMBRIA,259,625,226,427,33,198
2022,Varese,Marzo,Ungheria,240,428,226,413,14,15
2022,Varese,Marzo,VALLE D'AOSTA,128,159,100,120,28,39
2022,Varese,Marzo,VENETO,2221,3732,2007,3288,214,444
2022,Varese,Marzo,Venezuela,32,53,29,47,3,6
2022,Varese,Novembre,ABRUZZO,328,749,282,652,46,97
2022,Varese,Novembre,Altri Paesi Africa Mediterranea,318,615,310,599,8,16
2022,Varese,Novembre,Altri Paesi Asia Occidentale,2976,3402,2955,3333,21,69
2022,Varese,Novembre,Altri Paesi del Centro - Sud America,623,951,591,816,32,135
2022,Varese,Novembre,Altri Paesi dell'Africa,313,837,301,778,12,59
2022,Varese,Novembre,Altri Paesi dell'Asia,2353,3276,2319,3164,34,112
2022,Varese,Novembre,Altri Paesi Europei,854,1447,796,1296,58,151
2022,Varese,Novembre,Argentina,151,302,112,152,39,150
2022,Varese,Novembre,Austria,399,896,385,839,14,57
2022,Varese,Novembre,Australia,420,898,411,873,9,25
2022,Varese,Novembre,BASILICATA,235,670,208,630,27,40
2022,Varese,Novembre,Belgio,647,1068,618,959,29,109
2022,Varese,Novembre,BOLZANO - BOZEN,333,454,303,406,30,48
2022,Varese,Novembre,Brasile,1409,1792,1343,1635,66,157
2022,Varese,Novembre,Bulgaria,139,334,115,222,24,112
2022,Varese,Novembre,CALABRIA,972,2155,851,1642,121,513
2022,Varese,Novembre,CAMPANIA,2069,5031,1848,4126,221,905
2022,Varese,Novembre,Canada,485,710,468,674,17,36
2022,Varese,Novembre,Cina,1140,1600,1104,1526,36,74
2022,Varese,Novembre,Cipro,41,57,40,56,1,1
2022,Varese,Novembre,Corea del Sud,715,800,710,789,5,11
2022,Varese,Novembre,Croazia,147,337,141,271,6,66
2022,Varese,Novembre,Danimarca,210,343,203,331,7,12
2022,Varese,Novembre,Egitto,186,332,180,315,6,17
2022,Varese,Novembre,EMILIA-ROMAGNA,2227,3496,2031,3075,196,421
2022,Varese,Novembre,Estonia,146,225,137,198,9,27
2022,Varese,Novembre,Finlandia,269,564,260,534,9,30
2022,Varese,Novembre,Francia,2290,4783,2103,4246,187,537
2022,Varese,Novembre,FRIULI-VENEZIA GIULIA,629,1031,573,907,56,124
2022,Varese,Novembre,Germania,2702,5474,2426,4163,276,1311
2022,Varese,Novembre,Giappone,334,753,328,684,6,69
2022,Varese,Novembre,Grecia,371,757,345,574,26,183
2022,Varese,Novembre,India,1082,1402,1074,1389,8,13
2022,Varese,Novembre,Irlanda,262,643,251,584,11,59
2022,Varese,Novembre,Islanda,114,127,109,122,5,5
2022,Varese,Novembre,Israele,1351,1681,1287,1568,64,113
2022,Varese,Novembre,LAZIO,1985,4174,1810,3403,175,771
2022,Varese,Novembre,Lettonia,56,105,55,101,1,4
2022,Varese,Novembre,LIGURIA,1782,2395,1650,2139,132,256
2022,Varese,Novembre,Lituania,241,299,217,259,24,40
2022,Varese,Novembre,LOMBARDIA,12418,20732,11443,16844,975,3888
2022,Varese,Novembre,Lussemburgo,126,183,119,171,7,12
2022,Varese,Novembre,Malta,55,74,55,74,0,0
2022,Varese,Novembre,MARCHE,634,1175,571,1002,63,173
2022,Varese,Novembre,Messico,245,376,242,315,3,61
2022,Varese,Novembre,MOLISE,59,159,47,79,12,80
2022,Varese,Novembre,Non specificato,9,21,6,15,3,6
2022,Varese,Novembre,Norvegia,140,230,135,216,5,14
2022,Varese,Novembre,Nuova Zelanda,62,117,59,109,3,8
2022,Varese,Novembre,Oceania - altri territori,5,38,5,9,0,29
2022,Varese,Novembre,Paesi Bassi,753,1478,712,1376,41,102
2022,Varese,Novembre,PIEMONTE,3094,4770,2830,4136,264,634
2022,Varese,Novembre,Polonia,530,1041,494,920,36,121
2022,Varese,Novembre,Portogallo,652,1373,636,1286,16,87
2022,Varese,Novembre,PUGLIA,1829,4011,1604,3089,225,922
2022,Varese,Novembre,Regno Unito,1849,3544,1781,3263,68,281
2022,Varese,Novembre,Repubblica Ceca,243,475,212,422,31,53
2022,Varese,Novembre,Romania,610,1623,545,1254,65,369
2022,Varese,Novembre,Russia,576,780,551,624,25,156
2022,Varese,Novembre,SARDEGNA,863,1347,796,1141,67,206
2022,Varese,Novembre,SICILIA,2554,5607,2233,4399,321,1208
2022,Varese,Novembre,Slovacchia,40,75,36,69,4,6
2022,Varese,Novembre,Slovenia,143,313,129,261,14,52
2022,Varese,Novembre,Spagna,1257,2455,1178,2050,79,405
2022,Varese,Novembre,Stati Uniti d'America,5912,7639,5741,7304,171,335
2022,Varese,Novembre,Sud Africa,77,150,76,120,1,30
2022,Varese,Novembre,Svezia,268,513,266,498,2,15
2022,Varese,Novembre,Svizzera e Liechtenstein,2084,3340,1888,2795,196,545
2022,Varese,Novembre,TOSCANA,1952,3309,1774,2662,178,647
2022,Varese,Novembre,TRENTO,421,651,364,521,57,130
2022,Varese,Novembre,Turchia,860,1113,831,966,29,147
2022,Varese,Novembre,Ucraina,405,673,360,479,45,194
2022,Varese,Novembre,UMBRIA,356,748,314,608,42,140
2022,Varese,Novembre,Ungheria,311,630,294,586,17,44
2022,Varese,Novembre,VALLE D'AOSTA,108,134,94,107,14,27
2022,Varese,Novembre,VENETO,2609,4477,2375,3812,234,665
2022,Varese,Novembre,Venezuela,26,34,24,28,2,6
2022,Varese,Ottobre,ABRUZZO,366,835,305,649,61,186
2022,Varese,Ottobre,Altri Paesi Africa Mediterranea,374,567,361,538,13,29
2022,Varese,Ottobre,Altri Paesi Asia Occidentale,3294,3762,3251,3597,43,165
2022,Varese,Ottobre,Altri Paesi del Centro - Sud America,855,1359,793,1193,62,166
2022,Varese,Ottobre,Altri Paesi dell'Africa,422,807,419,795,3,12
2022,Varese,Ottobre,Altri Paesi dell'Asia,2840,3826,2722,3628,118,198
2022,Varese,Ottobre,Altri Paesi Europei,845,1519,785,1299,60,220
2022,Varese,Ottobre,Argentina,324,550,287,446,37,104
2022,Varese,Ottobre,Austria,662,1264,594,1084,68,180
2022,Varese,Ottobre,Australia,977,1575,954,1525,23,50
2022,Varese,Ottobre,BASILICATA,205,641,180,581,25,60
2022,Varese,Ottobre,Belgio,924,1534,846,1305,78,229
2022,Varese,Ottobre,BOLZANO - BOZEN,346,444,314,405,32,39
2022,Varese,Ottobre,Brasile,1833,2323,1762,2127,71,196
2022,Varese,Ottobre,Bulgaria,200,563,182,536,18,27
2022,Varese,Ottobre,CALABRIA,1118,2207,998,1744,120,463
2022,Varese,Ottobre,CAMPANIA,2297,5077,2061,4188,236,889
2022,Varese,Ottobre,Canada,1021,1327,982,1240,39,87
2022,Varese,Ottobre,Cina,906,1250,875,1142,31,108
2022,Varese,Ottobre,Cipro,93,121,83,111,10,10
2022,Varese,Ottobre,Corea del Sud,1064,1189,1056,1155,8,34
2022,Varese,Ottobre,Croazia,137,335,133,296,4,39
2022,Varese,Ottobre,Danimarca,655,917,630,864,25,53
2022,Varese,Ottobre,Egitto,138,210,135,204,3,6
2022,Varese,Ottobre,EMILIA-ROMAGNA,2668,4227,2401,3603,267,624
2022,Varese,Ottobre,Estonia,281,518,255,381,26,137
2022,Varese,Ottobre,Finlandia,569,909,532,806,37,103
2022,Varese,Ottobre,Francia,3498,6218,3024,4843,474,1375
2022,Varese,Ottobre,FRIULI-VENEZIA GIULIA,634,1131,552,951,82,180
2022,Varese,Ottobre,Germania,7815,20629,5322,10551,2493,10078
2022,Varese,Ottobre,Giappone,431,740,421,712,10,28
2022,Varese,Ottobre,Grecia,456,764,430,645,26,119
2022,Varese,Ottobre,India,1426,1843,1402,1767,24,76
2022,Varese,Ottobre,Irlanda,379,701,353,620,26,81
2022,Varese,Ottobre,Islanda,204,253,202,251,2,2
2022,Varese,Ottobre,Israele,2576,3007,2402,2728,174,279
2022,Varese,Ottobre,LAZIO,2128,4292,1905,3472,223,820
2022,Varese,Ottobre,Lettonia,137,205,123,186,14,19
2022,Varese,Ottobre,LIGURIA,1745,2543,1551,2124,194,419
2022,Varese,Ottobre,Lituania,164,238,140,183,24,55
2022,Varese,Ottobre,LOMBARDIA,15143,24612,14086,20289,1057,4323
2022,Varese,Ottobre,Lussemburgo,118,206,112,179,6,27
2022,Varese,Ottobre,Malta,80,133,75,115,5,18
2022,Varese,Ottobre,MARCHE,736,1202,649,983,87,219
2022,Varese,Ottobre,Messico,455,678,439,616,16,62
2022,Varese,Ottobre,MOLISE,75,166,61,115,14,51
2022,Varese,Ottobre,Non specificato,45,53,45,53,0,0
2022,Varese,Ottobre,Norvegia,367,579,364,574,3,5
2022,Varese,Ottobre,Nuova Zelanda,109,145,103,137,6,8
2022,Varese,Ottobre,Oceania - altri territori,14,22,12,20,2,2
2022,Varese,Ottobre,Paesi Bassi,1428,2604,1247,2115,181,489
2022,Varese,Ottobre,PIEMONTE,3598,5312,3198,4505,400,807
2022,Varese,Ottobre,Polonia,748,1632,672,1324,76,308
2022,Varese,Ottobre,Portogallo,782,1187,725,1016,57,171
2022,Varese,Ottobre,PUGLIA,1904,4004,1699,3227,205,777
2022,Varese,Ottobre,Regno Unito,3536,5685,3372,5137,164,548
2022,Varese,Ottobre,Repubblica Ceca,351,695,295,461,56,234
2022,Varese,Ottobre,Romania,723,1496,646,1149,77,347
2022,Varese,Ottobre,Russia,622,873,577,698,45,175
2022,Varese,Ottobre,SARDEGNA,934,1430,850,1205,84,225
2022,Varese,Ottobre,SICILIA,2427,5302,2101,3982,326,1320
2022,Varese,Ottobre,Slovacchia,45,96,39,80,6,16
2022,Varese,Ottobre,Slovenia,167,318,145,276,22,42
2022,Varese,Ottobre,Spagna,1826,3016,1681,2666,145,350
2022,Varese,Ottobre,Stati Uniti d'America,11343,13752,10970,12953,373,799
2022,Varese,Ottobre,Sud Africa,163,211,155,181,8,30
2022,Varese,Ottobre,Svezia,455,784,430,703,25,81
2022,Varese,Ottobre,Svizzera e Liechtenstein,6164,11031,5152,7872,1012,3159
2022,Varese,Ottobre,TOSCANA,1970,3406,1739,2640,231,766
2022,Varese,Ottobre,TRENTO,434,686,384,551,50,135
2022,Varese,Ottobre,Turchia,641,882,623,782,18,100
2022,Varese,Ottobre,Ucraina,548,861,476,587,72,274
2022,Varese,Ottobre,UMBRIA,349,688,316,611,33,77
2022,Varese,Ottobre,Ungheria,246,361,217,309,29,52
2022,Varese,Ottobre,VALLE D'AOSTA,140,166,125,145,15,21
2022,Varese,Ottobre,VENETO,2783,4755,2452,4091,331,664
2022,Varese,Ottobre,Venezuela,49,73,47,70,2,3
2022,Varese,Settembre,ABRUZZO,444,993,374,815,70,178
2022,Varese,Settembre,Altri Paesi Africa Mediterranea,283,434,266,391,17,43
2022,Varese,Settembre,Altri Paesi Asia Occidentale,3503,4204,3441,4039,62,165
2022,Varese,Settembre,Altri Paesi del Centro - Sud America,833,1396,762,1151,71,245
2022,Varese,Settembre,Altri Paesi dell'Africa,457,894,435,790,22,104
2022,Varese,Settembre,Altri Paesi dell'Asia,2303,3078,2185,2875,118,203
2022,Varese,Settembre,Altri Paesi Europei,898,1581,815,1339,83,242
2022,Varese,Settembre,Argentina,319,597,270,465,49,132
2022,Varese,Settembre,Austria,1075,1736,961,1425,114,311
2022,Varese,Settembre,Australia,1334,2313,1261,2087,73,226
2022,Varese,Settembre,BASILICATA,246,772,218,671,28,101
2022,Varese,Settembre,Belgio,1780,3233,1462,2327,318,906
2022,Varese,Settembre,BOLZANO - BOZEN,244,319,211,263,33,56
2022,Varese,Settembre,Brasile,1836,2414,1747,2170,89,244
2022,Varese,Settembre,Bulgaria,436,1133,412,921,24,212
2022,Varese,Settembre,CALABRIA,1114,2390,944,1862,170,528
2022,Varese,Settembre,CAMPANIA,2228,4979,1934,4005,294,974
2022,Varese,Settembre,Canada,1330,1813,1272,1694,58,119
2022,Varese,Settembre,Cina,875,1249,833,1136,42,113
2022,Varese,Settembre,Cipro,119,199,116,175,3,24
2022,Varese,Settembre,Corea del Sud,974,1116,955,1093,19,23
2022,Varese,Settembre,Croazia,228,440,194,378,34,62
2022,Varese,Settembre,Danimarca,631,1066,582,819,49,247
2022,Varese,Settembre,Egitto,154,291,147,264,7,27
2022,Varese,Settembre,EMILIA-ROMAGNA,2442,4095,2139,3360,303,735
2022,Varese,Settembre,Estonia,250,356,229,331,21,25
2022,Varese,Settembre,Finlandia,488,869,440,771,48,98
2022,Varese,Settembre,Francia,4344,8492,3648,6580,696,1912
2022,Varese,Settembre,FRIULI-VENEZIA GIULIA,580,981,499,810,81,171
2022,Varese,Settembre,Germania,13594,40978,8016,15349,5578,25629
2022,Varese,Settembre,Giappone,489,869,472,811,17,58
2022,Varese,Settembre,Grecia,350,584,327,544,23,40
2022,Varese,Settembre,India,1334,1905,1299,1775,35,130
2022,Varese,Settembre,Irlanda,641,1441,586,1262,55,179
2022,Varese,Settembre,Islanda,308,378,299,367,9,11
2022,Varese,Settembre,Israele,2539,3407,2347,3033,192,374
2022,Varese,Settembre,LAZIO,2382,4500,2098,3625,284,875
2022,Varese,Settembre,Lettonia,128,210,108,161,20,49
2022,Varese,Settembre,LIGURIA,1836,2773,1669,2333,167,440
2022,Varese,Settembre,Lituania,138,207,129,192,9,15
2022,Varese,Settembre,LOMBARDIA,15128,24443,13608,18869,1520,5574
2022,Varese,Settembre,Lussemburgo,283,640,266,570,17,70
2022,Varese,Settembre,Malta,126,247,121,242,5,5
2022,Varese,Settembre,MARCHE,751,1305,669,1093,82,212
2022,Varese,Settembre,Messico,404,621,379,555,25,66
2022,Varese,Settembre,MOLISE,80,200,66,152,14,48
2022,Varese,Settembre,Non specificato,18,25,18,25,0,0
2022,Varese,Settembre,Norvegia,518,693,489,659,29,34
2022,Varese,Settembre,Nuova Zelanda,171,215,158,196,13,19
2022,Varese,Settembre,Oceania - altri territori,9,9,9,9,0,0
2022,Varese,Settembre,Paesi Bassi,3172,7302,2333,3986,839,3316
2022,Varese,Settembre,PIEMONTE,3454,5495,3022,4532,432,963
2022,Varese,Settembre,Polonia,1254,2404,1123,2011,131,393
2022,Varese,Settembre,Portogallo,1042,1646,961,1395,81,251
2022,Varese,Settembre,PUGLIA,1855,4060,1642,3326,213,734
2022,Varese,Settembre,Regno Unito,4675,7780,4296,6791,379,989
2022,Varese,Settembre,Repubblica Ceca,409,747,364,601,45,146
2022,Varese,Settembre,Romania,749,1914,658,1129,91,785
2022,Varese,Settembre,Russia,701,940,651,774,50,166
2022,Varese,Settembre,SARDEGNA,654,1217,595,1037,59,180
2022,Varese,Settembre,SICILIA,2288,5177,1981,3891,307,1286
2022,Varese,Settembre,Slovacchia,89,143,83,128,6,15
2022,Varese,Settembre,Slovenia,198,394,176,356,22,38
2022,Varese,Settembre,Spagna,2182,3545,1982,3132,200,413
2022,Varese,Settembre,Stati Uniti d'America,13590,16744,13097,15651,493,1093
2022,Varese,Settembre,Sud Africa,201,345,175,288,26,57
2022,Varese,Settembre,Svezia,621,1156,579,1095,42,61
2022,Varese,Settembre,Svizzera e Liechtenstein,4978,8944,4131,6198,847,2746
2022,Varese,Settembre,TOSCANA,1897,2994,1660,2450,237,544
2022,Varese,Settembre,TRENTO,345,540,279,379,66,161
2022,Varese,Settembre,Turchia,805,1065,776,982,29,83
2022,Varese,Settembre,Ucraina,477,922,400,585,77,337
2022,Varese,Settembre,UMBRIA,402,778,341,627,61,151
2022,Varese,Settembre,Ungheria,279,471,249,405,30,66
2022,Varese,Settembre,VALLE D'AOSTA,113,171,87,114,26,57
2022,Varese,Settembre,VENETO,2786,4975,2449,4201,337,774
2022,Varese,Settembre,Venezuela,98,138,94,131,4,7
2023,Bergamo,Agosto,ABRUZZO,592,1266,388,717,204,549
2023,Bergamo,Agosto,Venezuela,43,90,25,30,18,60
2023,Bergamo,Agosto,VENETO,4151,8605,2822,5511,1329,3094
2023,Bergamo,Agosto,VALLE D'AOSTA,121,235,74,148,47,87
2023,Bergamo,Agosto,Ungheria,520,1339,293,716,227,623
2023,Bergamo,Agosto,UMBRIA,466,1129,368,757,98,372
2023,Bergamo,Agosto,Ucraina,1101,3487,664,1930,437,1557
2023,Bergamo,Agosto,Turchia,322,745,229,587,93,158
2023,Bergamo,Agosto,TRENTO,488,763,308,444,180,319
2023,Bergamo,Agosto,TOSCANA,2944,6387,2117,3518,827,2869
2023,Bergamo,Agosto,Svizzera e Liechtenstein,3049,5469,2136,3673,913,1796
2023,Bergamo,Agosto,Svezia,1320,2371,891,1350,429,1021
2023,Bergamo,Agosto,Sud Africa,42,149,22,75,20,74
2023,Bergamo,Agosto,Stati Uniti d'America,1696,3335,1128,1960,568,1375
2023,Bergamo,Agosto,Spagna,5211,9424,2551,3955,2660,5469
2023,Bergamo,Agosto,Slovenia,271,598,122,167,149,431
2023,Bergamo,Agosto,Slovacchia,580,1244,209,400,371,844
2023,Bergamo,Agosto,SICILIA,1414,3992,1007,2747,407,1245
2023,Bergamo,Agosto,SARDEGNA,645,1598,429,907,216,691
2023,Bergamo,Agosto,Russia,841,1279,542,756,299,523
