anno,provincia,mese,provenienza,estero,arrivi,presenze
2024,Cagliari,0,Toscana,0,6,18
2024,Cagliari,0,Emilia Romagna,0,10,16
2024,Cagliari,0,Piemonte,0,6,12
2024,Cagliari,0,Liguria,0,5,10
2024,Cagliari,0,Altri Paesi Europei,1,2,8
2024,Cagliari,0,Regno Unito,1,2,5
2024,Cagliari,0,Austria,1,5,5
2024,Cagliari,0,Svizzera (incluso Liechtenstein),1,5,5
2024,Cagliari,0,Puglia,0,1,2
2024,Cagliari,0,Slovacchia,1,2,2
2024,Cagliari,0,Valle d'Aosta,0,1,1
2024,Cagliari,0,Basilicata,0,1,1
2024,Cagliari,0,Abruzzo,0,1,1
2024,Cagliari,0,Veneto,0,1,1
2024,Cagliari,0,Umbria,0,1,1
2024,Cagliari,0,Ungheria,1,0,0
2024,Cagliari,1,Sardegna,0,7532,12248
2024,Cagliari,1,Lombardia,0,1914,3849
2024,Cagliari,1,Lazio,0,1744,2928
2024,Cagliari,1,Piemonte,0,818,1775
2024,Cagliari,1,Emilia Romagna,0,781,1653
2024,Cagliari,1,Sicilia,0,610,1625
2024,Cagliari,1,Veneto,0,684,1542
2024,Cagliari,1,Campania,0,590,1259
2024,Cagliari,1,Toscana,0,595,1246
2024,Cagliari,1,Polonia,1,335,1099
2024,Cagliari,1,Puglia,0,358,910
2024,Cagliari,1,Francia,1,360,902
2024,Cagliari,1,Germania,1,216,844
2024,Cagliari,1,Stati Uniti d'America,1,238,811
2024,Cagliari,1,Liguria,0,333,724
2024,Cagliari,1,Regno Unito,1,194,609
2024,Cagliari,1,Spagna,1,226,552
2024,Cagliari,1,Paesi Bassi,1,114,508
2024,Cagliari,1,Romania,1,89,505
2024,Cagliari,1,Svizzera (incluso Liechtenstein),1,75,474
2024,Cagliari,1,Belgio,1,138,451
2024,Cagliari,1,Friuli-Venezia Giulia,0,137,385
2024,Cagliari,1,Ungheria,1,110,354
2024,Cagliari,1,Umbria,0,147,343
2024,Cagliari,1,Marche,0,136,297
2024,Cagliari,1,Abruzzo,0,138,271
2024,Cagliari,1,Calabria,0,122,251
2024,Cagliari,1,Argentina,1,41,239
2024,Cagliari,1,Repubblica Ceca,1,38,203
2024,Cagliari,1,Malta,1,52,185
2024,Cagliari,1,Svezia,1,21,144
2024,Cagliari,1,Croazia,1,19,143
2024,Cagliari,1,Giappone,1,30,119
2024,Cagliari,1,Altri Paesi Centro - Sud America,1,46,115
2024,Cagliari,1,Slovenia,1,21,114
2024,Cagliari,1,Brasile,1,23,114
2024,Cagliari,1,Australia,1,29,113
2024,Cagliari,1,Portogallo,1,37,102
2024,Cagliari,1,Austria,1,28,100
2024,Cagliari,1,Altri Paesi Europei,1,41,100
2024,Cagliari,1,Trento,0,50,96
2024,Cagliari,1,Basilicata,0,32,88
2024,Cagliari,1,Altri Paesi dell'Asia,1,44,86
2024,Cagliari,1,Valle d'Aosta,0,13,85
2024,Cagliari,1,Ucraina,1,31,78
2024,Cagliari,1,Canada,1,16,72
2024,Cagliari,1,Russia,1,44,71
2024,Cagliari,1,Norvegia,1,17,67
2024,Cagliari,1,Cina,1,42,67
2024,Cagliari,1,Grecia,1,26,62
2024,Cagliari,1,Irlanda,1,20,59
2024,Cagliari,1,India,1,33,58
2024,Cagliari,1,Molise,0,12,58
2024,Cagliari,1,Danimarca,1,15,55
2024,Cagliari,1,Bolzano,0,29,47
2024,Cagliari,1,Lituania,1,20,47
2024,Cagliari,1,Lussemburgo,1,7,44
2024,Cagliari,1,Altri Paesi Asia Occidentale,1,18,44
2024,Cagliari,1,Altri Paesi dell'Africa,1,20,38
2024,Cagliari,1,Estonia,1,7,35
2024,Cagliari,1,Slovacchia,1,9,33
2024,Cagliari,1,Finlandia,1,12,28
2024,Cagliari,1,Egitto,1,4,26
2024,Cagliari,1,Altri Paesi Africa Mediterranea,1,14,25
2024,Cagliari,1,Nuova Zelanda,1,8,22
2024,Cagliari,1,Turchia,1,11,20
2024,Cagliari,1,Israele,1,10,20
2024,Cagliari,1,Bulgaria,1,18,19
2024,Cagliari,1,Bielorussia,1,9,18
2024,Cagliari,1,Messico,1,6,17
2024,Cagliari,1,Corea del Sud,1,7,14
2024,Cagliari,1,Venezuela,1,2,14
2024,Cagliari,1,Lettonia,1,6,8
2024,Cagliari,1,Islanda,1,4,5
2024,Cagliari,1,Altri Paesi o territori dell'Oceania,1,1,5
2024,Cagliari,1,Sud Africa,1,2,4
2024,Cagliari,1,Moldavia,1,1,3
2024,Cagliari,1,Cipro,1,1,1
2024,Cagliari,2,Sardegna,0,7764,12013
2024,Cagliari,2,Lombardia,0,2144,4117
2024,Cagliari,2,Lazio,0,1974,3909
2024,Cagliari,2,Sicilia,0,772,2043
2024,Cagliari,2,Campania,0,785,1920
2024,Cagliari,2,Piemonte,0,817,1779
2024,Cagliari,2,Veneto,0,749,1767
2024,Cagliari,2,Emilia Romagna,0,770,1697
2024,Cagliari,2,Polonia,1,419,1565
2024,Cagliari,2,Toscana,0,671,1452
2024,Cagliari,2,Puglia,0,442,1358
2024,Cagliari,2,Francia,1,468,1211
2024,Cagliari,2,Germania,1,289,1026
2024,Cagliari,2,Spagna,1,266,878
2024,Cagliari,2,Regno Unito,1,230,789
2024,Cagliari,2,Stati Uniti d'America,1,181,736
2024,Cagliari,2,Romania,1,99,731
2024,Cagliari,2,Abruzzo,0,206,666
2024,Cagliari,2,Liguria,0,299,638
2024,Cagliari,2,Calabria,0,193,493
2024,Cagliari,2,Belgio,1,207,479
2024,Cagliari,2,Marche,0,194,476
2024,Cagliari,2,Paesi Bassi,1,100,430
2024,Cagliari,2,Umbria,0,196,386
2024,Cagliari,2,Svizzera (incluso Liechtenstein),1,86,354
2024,Cagliari,2,Friuli-Venezia Giulia,0,143,341
2024,Cagliari,2,Altri Paesi Centro - Sud America,1,64,258
2024,Cagliari,2,Ungheria,1,73,253
2024,Cagliari,2,Repubblica Ceca,1,66,248
2024,Cagliari,2,Croazia,1,24,239
2024,Cagliari,2,Malta,1,107,229
2024,Cagliari,2,Argentina,1,44,208
2024,Cagliari,2,Altri Paesi Europei,1,47,205
2024,Cagliari,2,Canada,1,52,178
2024,Cagliari,2,Portogallo,1,53,164
2024,Cagliari,2,Svezia,1,32,154
2024,Cagliari,2,Altri Paesi Africa Mediterranea,1,20,153
2024,Cagliari,2,Basilicata,0,53,149
2024,Cagliari,2,Giappone,1,89,138
2024,Cagliari,2,Lituania,1,28,135
2024,Cagliari,2,Ucraina,1,41,132
2024,Cagliari,2,Altri Paesi dell'Asia,1,49,130
2024,Cagliari,2,Trento,0,51,126
2024,Cagliari,2,Austria,1,37,121
2024,Cagliari,2,Brasile,1,17,112
2024,Cagliari,2,Bolzano,0,42,106
2024,Cagliari,2,Grecia,1,43,100
2024,Cagliari,2,Australia,1,19,99
2024,Cagliari,2,Molise,0,37,96
2024,Cagliari,2,Cina,1,41,87
2024,Cagliari,2,India,1,34,83
2024,Cagliari,2,Finlandia,1,18,74
2024,Cagliari,2,Danimarca,1,25,71
2024,Cagliari,2,Egitto,1,11,69
2024,Cagliari,2,Slovenia,1,30,68
2024,Cagliari,2,Israele,1,27,65
2024,Cagliari,2,Russia,1,29,64
2024,Cagliari,2,Valle d'Aosta,0,21,58
2024,Cagliari,2,Altri Paesi Asia Occidentale,1,9,56
2024,Cagliari,2,Irlanda,1,26,53
2024,Cagliari,2,Norvegia,1,16,53
2024,Cagliari,2,Slovacchia,1,19,48
2024,Cagliari,2,Lussemburgo,1,17,37
2024,Cagliari,2,Altri Paesi dell'Africa,1,15,27
2024,Cagliari,2,Bulgaria,1,9,19
2024,Cagliari,2,Venezuela,1,3,18
2024,Cagliari,2,Messico,1,5,17
2024,Cagliari,2,Estonia,1,7,15
2024,Cagliari,2,Turchia,1,8,14
2024,Cagliari,2,Corea del Sud,1,9,14
2024,Cagliari,2,Bielorussia,1,7,12
2024,Cagliari,2,Lettonia,1,5,9
2024,Cagliari,2,Cipro,1,2,8
2024,Cagliari,2,Islanda,1,3,4
2024,Cagliari,2,Nuova Zelanda,1,4,4
2024,Cagliari,2,Moldavia,1,1,2
2024,Cagliari,2,Sud Africa,1,1,2
2024,Cagliari,2,Altri Paesi o territori dell'Oceania,1,1,2
2024,Cagliari,3,Sardegna,0,10407,15677
2024,Cagliari,3,Lombardia,0,2689,5300
2024,Cagliari,3,Germania,1,1484,4535
2024,Cagliari,3,Lazio,0,2227,3916
2024,Cagliari,3,Emilia Romagna,0,1032,2036
2024,Cagliari,3,Piemonte,0,924,1992
2024,Cagliari,3,Veneto,0,853,1863
2024,Cagliari,3,Sicilia,0,749,1837
2024,Cagliari,3,Toscana,0,867,1813
2024,Cagliari,3,Campania,0,773,1761
2024,Cagliari,3,Spagna,1,714,1735
2024,Cagliari,3,Polonia,1,624,1671
2024,Cagliari,3,Regno Unito,1,519,1583
2024,Cagliari,3,Francia,1,636,1526
2024,Cagliari,3,Stati Uniti d'America,1,533,1503
2024,Cagliari,3,Puglia,0,445,1028
2024,Cagliari,3,Romania,1,148,914
2024,Cagliari,3,Belgio,1,286,846
2024,Cagliari,3,Irlanda,1,245,754
2024,Cagliari,3,Liguria,0,368,713
2024,Cagliari,3,Svizzera (incluso Liechtenstein),1,246,571
2024,Cagliari,3,Umbria,0,261,445
2024,Cagliari,3,Friuli-Venezia Giulia,0,200,434
2024,Cagliari,3,Paesi Bassi,1,134,424
2024,Cagliari,3,Malta,1,183,394
2024,Cagliari,3,Marche,0,195,378
2024,Cagliari,3,Canada,1,120,376
2024,Cagliari,3,Calabria,0,148,375
2024,Cagliari,3,Ungheria,1,148,358
2024,Cagliari,3,Altri Paesi Centro - Sud America,1,85,349
2024,Cagliari,3,Altri Paesi Europei,1,72,321
2024,Cagliari,3,Abruzzo,0,159,321
2024,Cagliari,3,Croazia,1,79,313
2024,Cagliari,3,Repubblica Ceca,1,77,300
2024,Cagliari,3,Ucraina,1,89,284
2024,Cagliari,3,Trento,0,116,267
2024,Cagliari,3,Turchia,1,83,261
2024,Cagliari,3,Austria,1,114,255
2024,Cagliari,3,Brasile,1,79,243
2024,Cagliari,3,Bolzano,0,115,229
2024,Cagliari,3,Giappone,1,72,221
2024,Cagliari,3,Altri Paesi dell'Asia,1,108,219
2024,Cagliari,3,Svezia,1,66,216
2024,Cagliari,3,Basilicata,0,73,203
2024,Cagliari,3,India,1,94,202
2024,Cagliari,3,Portogallo,1,70,189
2024,Cagliari,3,Molise,0,54,179
2024,Cagliari,3,Slovenia,1,57,177
2024,Cagliari,3,Argentina,1,53,166
2024,Cagliari,3,Cina,1,78,153
2024,Cagliari,3,Altri Paesi Africa Mediterranea,1,16,152
2024,Cagliari,3,Altri Paesi dell'Africa,1,44,148
2024,Cagliari,3,Lituania,1,48,146
2024,Cagliari,3,Russia,1,46,135
2024,Cagliari,3,Altri Paesi Asia Occidentale,1,51,133
2024,Cagliari,3,Australia,1,48,112
2024,Cagliari,3,Norvegia,1,33,97
2024,Cagliari,3,Slovacchia,1,26,80
2024,Cagliari,3,Finlandia,1,33,72
2024,Cagliari,3,Danimarca,1,23,64
2024,Cagliari,3,Grecia,1,36,63
2024,Cagliari,3,Messico,1,23,53
2024,Cagliari,3,Estonia,1,13,47
2024,Cagliari,3,Bulgaria,1,22,42
2024,Cagliari,3,Venezuela,1,8,40
2024,Cagliari,3,Israele,1,17,36
2024,Cagliari,3,Lussemburgo,1,13,34
2024,Cagliari,3,Egitto,1,8,30
2024,Cagliari,3,Lettonia,1,23,29
2024,Cagliari,3,Corea del Sud,1,5,19
2024,Cagliari,3,Valle d'Aosta,0,11,18
2024,Cagliari,3,Bielorussia,1,5,11
2024,Cagliari,3,Nuova Zelanda,1,5,10
2024,Cagliari,3,Moldavia,1,3,5
2024,Cagliari,3,Sud Africa,1,4,5
2024,Cagliari,3,Islanda,1,2,4
2024,Cagliari,3,Altri Paesi o territori dell'Oceania,1,2,3
2024,Cagliari,4,Germania,1,7045,24596
2024,Cagliari,4,Sardegna,0,10940,16867
2024,Cagliari,4,Francia,1,4042,11412
2024,Cagliari,4,Lombardia,0,4609,10325
2024,Cagliari,4,Polonia,1,2771,8913
2024,Cagliari,4,Svizzera (incluso Liechtenstein),1,1848,5659
2024,Cagliari,4,Lazio,0,2784,5214
2024,Cagliari,4,Regno Unito,1,1319,4511
2024,Cagliari,4,Piemonte,0,1798,3933
2024,Cagliari,4,Paesi Bassi,1,1256,3646
2024,Cagliari,4,Veneto,0,1645,3557
2024,Cagliari,4,Emilia Romagna,0,1637,3529
2024,Cagliari,4,Stati Uniti d'America,1,1281,3392
2024,Cagliari,4,Sicilia,0,1301,3311
2024,Cagliari,4,Spagna,1,1082,2881
2024,Cagliari,4,Belgio,1,910,2773
2024,Cagliari,4,Svezia,1,822,2609
2024,Cagliari,4,Campania,0,1063,2605
2024,Cagliari,4,Toscana,0,1377,2532
2024,Cagliari,4,Puglia,0,778,2108
2024,Cagliari,4,Austria,1,831,1907
2024,Cagliari,4,Liguria,0,623,1439
2024,Cagliari,4,Portogallo,1,580,1435
2024,Cagliari,4,Slovenia,1,745,1379
2024,Cagliari,4,Repubblica Ceca,1,509,1337
2024,Cagliari,4,Irlanda,1,335,1185
2024,Cagliari,4,Romania,1,289,1060
2024,Cagliari,4,Ungheria,1,324,991
2024,Cagliari,4,Friuli-Venezia Giulia,0,376,928
2024,Cagliari,4,Canada,1,268,761
2024,Cagliari,4,Slovacchia,1,296,742
2024,Cagliari,4,Marche,0,323,720
2024,Cagliari,4,Altri Paesi Centro - Sud America,1,302,695
2024,Cagliari,4,Ucraina,1,215,591
2024,Cagliari,4,Umbria,0,266,574
2024,Cagliari,4,Australia,1,232,562
2024,Cagliari,4,Calabria,0,215,544
2024,Cagliari,4,Trento,0,198,528
2024,Cagliari,4,Abruzzo,0,242,521
2024,Cagliari,4,Croazia,1,152,517
2024,Cagliari,4,Bolzano,0,189,463
2024,Cagliari,4,Brasile,1,208,443
2024,Cagliari,4,Altri Paesi dell'Asia,1,188,428
2024,Cagliari,4,Malta,1,166,423
2024,Cagliari,4,Altri Paesi Europei,1,138,400
2024,Cagliari,4,Lituania,1,134,398
2024,Cagliari,4,Argentina,1,167,362
2024,Cagliari,4,Norvegia,1,143,359
2024,Cagliari,4,Israele,1,125,351
2024,Cagliari,4,India,1,143,346
2024,Cagliari,4,Danimarca,1,129,329
2024,Cagliari,4,Cina,1,126,307
2024,Cagliari,4,Finlandia,1,109,285
2024,Cagliari,4,Altri Paesi dell'Africa,1,74,284
2024,Cagliari,4,Turchia,1,80,242
2024,Cagliari,4,Russia,1,87,232
2024,Cagliari,4,Lussemburgo,1,57,212
2024,Cagliari,4,Bulgaria,1,74,194
2024,Cagliari,4,Altri Paesi Asia Occidentale,1,88,190
2024,Cagliari,4,Basilicata,0,87,179
2024,Cagliari,4,Estonia,1,49,162
2024,Cagliari,4,Grecia,1,75,160
2024,Cagliari,4,Molise,0,53,160
2024,Cagliari,4,Giappone,1,48,133
2024,Cagliari,4,Lettonia,1,56,118
2024,Cagliari,4,Nuova Zelanda,1,41,117
2024,Cagliari,4,Bielorussia,1,23,105
2024,Cagliari,4,Egitto,1,11,80
2024,Cagliari,4,Valle d'Aosta,0,30,80
2024,Cagliari,4,Messico,1,30,77
2024,Cagliari,4,Altri Paesi Africa Mediterranea,1,30,70
2024,Cagliari,4,Corea del Sud,1,30,61
2024,Cagliari,4,Venezuela,1,22,49
2024,Cagliari,4,Islanda,1,15,28
2024,Cagliari,4,Moldavia,1,13,26
2024,Cagliari,4,Sud Africa,1,15,23
2024,Cagliari,4,Altri Paesi o territori dell'Oceania,1,4,13
2024,Cagliari,4,Cipro,1,4,6
2024,Cagliari,5,Germania,1,20895,100062
2024,Cagliari,5,Francia,1,6757,20710
2024,Cagliari,5,Sardegna,0,13333,19900
2024,Cagliari,5,Lombardia,0,7282,18135
2024,Cagliari,5,Svizzera (incluso Liechtenstein),1,4192,14815
2024,Cagliari,5,Regno Unito,1,3792,14506
2024,Cagliari,5,Polonia,1,3490,13018
2024,Cagliari,5,Lazio,0,4305,9680
2024,Cagliari,5,Austria,1,2593,8605
2024,Cagliari,5,Veneto,0,2814,8258
2024,Cagliari,5,Paesi Bassi,1,2326,8250
2024,Cagliari,5,Stati Uniti d'America,1,2658,7410
2024,Cagliari,5,Piemonte,0,2825,7028
2024,Cagliari,5,Emilia Romagna,0,2734,6702
2024,Cagliari,5,Belgio,1,1782,5867
2024,Cagliari,5,Spagna,1,2038,5617
2024,Cagliari,5,Toscana,0,2134,4876
2024,Cagliari,5,Repubblica Ceca,1,1306,4619
2024,Cagliari,5,Sicilia,0,1790,4582
2024,Cagliari,5,Campania,0,1679,4034
2024,Cagliari,5,Irlanda,1,868,3435
2024,Cagliari,5,Svezia,1,979,3260
2024,Cagliari,5,Puglia,0,1383,3086
2024,Cagliari,5,Portogallo,1,963,2828
2024,Cagliari,5,Liguria,0,1043,2534
2024,Cagliari,5,Australia,1,929,2468
2024,Cagliari,5,Romania,1,522,2410
2024,Cagliari,5,Canada,1,680,2139
2024,Cagliari,5,Slovenia,1,628,1892
2024,Cagliari,5,Ucraina,1,492,1878
2024,Cagliari,5,Altri Paesi Centro - Sud America,1,425,1793
2024,Cagliari,5,Ungheria,1,522,1736
2024,Cagliari,5,Trento,0,449,1704
2024,Cagliari,5,Bolzano,0,418,1692
2024,Cagliari,5,Friuli-Venezia Giulia,0,580,1564
2024,Cagliari,5,Marche,0,564,1347
2024,Cagliari,5,Slovacchia,1,370,1265
2024,Cagliari,5,Umbria,0,565,1257
2024,Cagliari,5,Brasile,1,442,1226
2024,Cagliari,5,Calabria,0,428,1048
2024,Cagliari,5,Argentina,1,473,1006
2024,Cagliari,5,Abruzzo,0,394,991
2024,Cagliari,5,Altri Paesi dell'Asia,1,281,942
2024,Cagliari,5,Altri Paesi Europei,1,277,942
2024,Cagliari,5,Lussemburgo,1,223,864
2024,Cagliari,5,Danimarca,1,206,845
2024,Cagliari,5,Malta,1,333,769
2024,Cagliari,5,Croazia,1,197,679
2024,Cagliari,5,Lituania,1,174,662
2024,Cagliari,5,Norvegia,1,163,615
2024,Cagliari,5,Russia,1,184,600
2024,Cagliari,5,Bulgaria,1,128,475
2024,Cagliari,5,Israele,1,141,469
2024,Cagliari,5,Finlandia,1,112,443
2024,Cagliari,5,India,1,128,439
2024,Cagliari,5,Altri Paesi Asia Occidentale,1,129,424
2024,Cagliari,5,Cina,1,191,421
2024,Cagliari,5,Estonia,1,125,414
2024,Cagliari,5,Turchia,1,117,379
2024,Cagliari,5,Basilicata,0,159,350
2024,Cagliari,5,Altri Paesi dell'Africa,1,112,348
2024,Cagliari,5,Grecia,1,130,337
2024,Cagliari,5,Valle d'Aosta,0,122,336
2024,Cagliari,5,Altri Paesi Africa Mediterranea,1,98,321
2024,Cagliari,5,Lettonia,1,95,303
2024,Cagliari,5,Nuova Zelanda,1,109,295
2024,Cagliari,5,Messico,1,81,258
2024,Cagliari,5,Giappone,1,68,258
2024,Cagliari,5,Bielorussia,1,68,225
2024,Cagliari,5,Egitto,1,32,186
2024,Cagliari,5,Molise,0,70,163
2024,Cagliari,5,Sud Africa,1,27,120
2024,Cagliari,5,Venezuela,1,27,95
2024,Cagliari,5,Corea del Sud,1,33,89
2024,Cagliari,5,Moldavia,1,22,68
2024,Cagliari,5,Islanda,1,23,47
2024,Cagliari,5,Cipro,1,10,44
2024,Cagliari,5,Altri Paesi o territori dell'Oceania,1,3,11
2024,Cagliari,6,Lombardia,0,19979,98401
2024,Cagliari,6,Germania,1,15940,80123
2024,Cagliari,6,Piemonte,0,7999,38341
2024,Cagliari,6,Veneto,0,7408,36436
2024,Cagliari,6,Sardegna,0,17186,35859
2024,Cagliari,6,Emilia Romagna,0,7241,35289
2024,Cagliari,6,Svizzera (incluso Liechtenstein),1,6399,30698
2024,Cagliari,6,Lazio,0,7094,28574
2024,Cagliari,6,Regno Unito,1,5968,26259
2024,Cagliari,6,Francia,1,6624,22590
2024,Cagliari,6,Toscana,0,4512,19286
2024,Cagliari,6,Polonia,1,3431,15001
2024,Cagliari,6,Stati Uniti d'America,1,4558,14637
2024,Cagliari,6,Repubblica Ceca,1,2647,14182
2024,Cagliari,6,Campania,0,3257,12981
2024,Cagliari,6,Austria,1,2850,12648
2024,Cagliari,6,Bolzano,0,1646,10279
2024,Cagliari,6,Sicilia,0,2861,9129
2024,Cagliari,6,Paesi Bassi,1,2613,8981
2024,Cagliari,6,Spagna,1,3173,8819
2024,Cagliari,6,Liguria,0,1948,8640
2024,Cagliari,6,Puglia,0,1987,7006
2024,Cagliari,6,Trento,0,1233,6830
2024,Cagliari,6,Friuli-Venezia Giulia,0,1416,6693
2024,Cagliari,6,Belgio,1,1991,6649
2024,Cagliari,6,Marche,0,1323,5570
2024,Cagliari,6,Portogallo,1,1600,5477
2024,Cagliari,6,Umbria,0,1227,5380
2024,Cagliari,6,Svezia,1,1431,5344
2024,Cagliari,6,Irlanda,1,967,4469
2024,Cagliari,6,Abruzzo,0,928,3993
2024,Cagliari,6,Australia,1,1260,3781
2024,Cagliari,6,Romania,1,838,3696
2024,Cagliari,6,Canada,1,1081,3490
2024,Cagliari,6,Ucraina,1,712,3412
2024,Cagliari,6,Ungheria,1,768,2983
2024,Cagliari,6,Altri Paesi Europei,1,600,2835
2024,Cagliari,6,Calabria,0,711,2691
2024,Cagliari,6,Slovacchia,1,596,2267
2024,Cagliari,6,Brasile,1,862,2260
2024,Cagliari,6,Slovenia,1,650,2225
2024,Cagliari,6,Valle d'Aosta,0,345,2038
2024,Cagliari,6,Argentina,1,804,1967
2024,Cagliari,6,Altri Paesi dell'Asia,1,475,1901
2024,Cagliari,6,Russia,1,459,1893
2024,Cagliari,6,Altri Paesi Centro - Sud America,1,686,1889
2024,Cagliari,6,Malta,1,558,1557
2024,Cagliari,6,Norvegia,1,308,1129
2024,Cagliari,6,Altri Paesi Asia Occidentale,1,285,1124
2024,Cagliari,6,Basilicata,0,261,1118
2024,Cagliari,6,Lussemburgo,1,193,1041
2024,Cagliari,6,Finlandia,1,245,883
2024,Cagliari,6,Turchia,1,304,843
2024,Cagliari,6,Lituania,1,225,829
2024,Cagliari,6,Bulgaria,1,214,826
2024,Cagliari,6,Cina,1,294,810
2024,Cagliari,6,India,1,227,764
2024,Cagliari,6,Croazia,1,170,753
2024,Cagliari,6,Danimarca,1,198,725
2024,Cagliari,6,Molise,0,163,705
2024,Cagliari,6,Bielorussia,1,109,701
2024,Cagliari,6,Grecia,1,223,550
2024,Cagliari,6,Altri Paesi dell'Africa,1,141,516
2024,Cagliari,6,Altri Paesi Africa Mediterranea,1,151,473
2024,Cagliari,6,Nuova Zelanda,1,171,453
2024,Cagliari,6,Lettonia,1,133,428
2024,Cagliari,6,Estonia,1,124,418
2024,Cagliari,6,Giappone,1,162,395
2024,Cagliari,6,Israele,1,144,362
2024,Cagliari,6,Sud Africa,1,96,337
2024,Cagliari,6,Moldavia,1,53,322
2024,Cagliari,6,Messico,1,109,312
2024,Cagliari,6,Islanda,1,50,284
2024,Cagliari,6,Venezuela,1,47,136
2024,Cagliari,6,Corea del Sud,1,55,122
2024,Cagliari,6,Egitto,1,33,121
2024,Cagliari,6,Cipro,1,22,74
2024,Cagliari,6,Altri Paesi o territori dell'Oceania,1,8,31
2024,Cagliari,7,Lombardia,0,20589,146660
2024,Cagliari,7,Germania,1,12179,72566
2024,Cagliari,7,Svizzera (incluso Liechtenstein),1,9801,67302
2024,Cagliari,7,Lazio,0,8520,47726
2024,Cagliari,7,Francia,1,10787,46884
2024,Cagliari,7,Piemonte,0,6592,44923
2024,Cagliari,7,Veneto,0,6636,43062
2024,Cagliari,7,Emilia Romagna,0,6415,41291
2024,Cagliari,7,Sardegna,0,16355,41170
2024,Cagliari,7,Regno Unito,1,6489,33865
2024,Cagliari,7,Toscana,0,4843,28933
2024,Cagliari,7,Campania,0,4157,22990
2024,Cagliari,7,Repubblica Ceca,1,3132,19310
2024,Cagliari,7,Spagna,1,6097,19006
2024,Cagliari,7,Polonia,1,3471,16899
2024,Cagliari,7,Stati Uniti d'America,1,4356,16665
2024,Cagliari,7,Austria,1,2860,16217
2024,Cagliari,7,Paesi Bassi,1,3486,14547
2024,Cagliari,7,Belgio,1,2883,12289
2024,Cagliari,7,Umbria,0,1660,10882
2024,Cagliari,7,Bolzano,0,1261,10381
2024,Cagliari,7,Liguria,0,1532,9403
2024,Cagliari,7,Sicilia,0,2800,9377
2024,Cagliari,7,Svezia,1,1975,8091
2024,Cagliari,7,Friuli-Venezia Giulia,0,1396,7907
2024,Cagliari,7,Puglia,0,1581,7682
2024,Cagliari,7,Marche,0,1361,7042
2024,Cagliari,7,Portogallo,1,1920,6910
2024,Cagliari,7,Trento,0,970,6358
2024,Cagliari,7,Romania,1,1088,5790
2024,Cagliari,7,Ungheria,1,1046,5660
2024,Cagliari,7,Irlanda,1,1030,5424
2024,Cagliari,7,Ucraina,1,967,5407
2024,Cagliari,7,Russia,1,714,5260
2024,Cagliari,7,Slovacchia,1,809,5106
2024,Cagliari,7,Australia,1,1423,4681
2024,Cagliari,7,Abruzzo,0,805,4487
2024,Cagliari,7,Slovenia,1,988,4335
2024,Cagliari,7,Danimarca,1,882,4171
2024,Cagliari,7,Canada,1,1080,4016
2024,Cagliari,7,Altri Paesi Europei,1,736,3788
2024,Cagliari,7,Brasile,1,1000,3392
2024,Cagliari,7,Altri Paesi dell'Asia,1,563,2774
2024,Cagliari,7,Malta,1,830,2694
2024,Cagliari,7,Argentina,1,863,2658
2024,Cagliari,7,Norvegia,1,529,2616
2024,Cagliari,7,Altri Paesi Centro - Sud America,1,657,2376
2024,Cagliari,7,Altri Paesi Asia Occidentale,1,488,2233
2024,Cagliari,7,Calabria,0,485,2080
2024,Cagliari,7,Valle d'Aosta,0,237,1749
2024,Cagliari,7,Lussemburgo,1,253,1484
2024,Cagliari,7,Bulgaria,1,309,1313
2024,Cagliari,7,Basilicata,0,249,1249
2024,Cagliari,7,Altri Paesi Africa Mediterranea,1,280,1231
2024,Cagliari,7,Turchia,1,288,1123
2024,Cagliari,7,Croazia,1,248,1092
2024,Cagliari,7,Cina,1,315,1054
2024,Cagliari,7,Grecia,1,381,1035
2024,Cagliari,7,Bielorussia,1,149,920
2024,Cagliari,7,Molise,0,166,896
2024,Cagliari,7,Finlandia,1,194,830
2024,Cagliari,7,Lituania,1,216,789
2024,Cagliari,7,Altri Paesi dell'Africa,1,159,575
2024,Cagliari,7,Giappone,1,145,525
2024,Cagliari,7,Nuova Zelanda,1,129,484
2024,Cagliari,7,Estonia,1,99,445
2024,Cagliari,7,Israele,1,107,438
2024,Cagliari,7,Messico,1,132,388
2024,Cagliari,7,Lettonia,1,81,361
2024,Cagliari,7,India,1,85,323
2024,Cagliari,7,Corea del Sud,1,85,303
2024,Cagliari,7,Sud Africa,1,72,275
2024,Cagliari,7,Venezuela,1,59,269
2024,Cagliari,7,Cipro,1,39,259
2024,Cagliari,7,Moldavia,1,56,253
2024,Cagliari,7,Islanda,1,41,150
2024,Cagliari,7,Egitto,1,36,139
2024,Cagliari,7,Altri Paesi o territori dell'Oceania,1,5,36
2024,Cagliari,8,Lombardia,0,27362,208966
2024,Cagliari,8,Germania,1,14312,85980
2024,Cagliari,8,Lazio,0,11064,69403
2024,Cagliari,8,Piemonte,0,9218,66646
2024,Cagliari,8,Francia,1,13858,65667
2024,Cagliari,8,Sardegna,0,17818,56415
2024,Cagliari,8,Campania,0,7791,55726
2024,Cagliari,8,Emilia Romagna,0,7252,44125
2024,Cagliari,8,Veneto,0,6509,40701
2024,Cagliari,8,Toscana,0,5812,36977
2024,Cagliari,8,Regno Unito,1,5935,34373
